game_id,season,week,away,home,ol_pass_stress_away,ol_pass_stress_home,ol_chaos_index_away,ol_chaos_index_home,stress_diff,away_ol_continuity_full,home_ol_continuity_full,away_ol_continuity_count,home_ol_continuity_count,away_center_missing,home_center_missing,away_left_tackle_missing,home_left_tackle_missing,stress_z_score,spread_home_first,spread_home_last,total_first,total_last,spread_movement,total_movement,days_tracked,away_score,home_score,actual_margin,actual_total,spread_direction,predicted_direction,predicted_spread_close,bet,bet_side,clv,result
2024_06_ATL_CAR,2024,6,ATL,CAR,0.0,-8.326672684688674e-17,5,1,8.326672684688674e-17,0,0,1,4,0,1,0,0,1.9923909518808047,3.5,3.0,44.0,44.5,-0.5,0.5,32,38.0,20.0,18.0,58.0,0,0,2.0,True,HOME,0.5,LOSS
2024_06_DET_DAL,2024,6,DET,DAL,0.0,0.0,5,4,0.0,0,0,0,2,0,0,0,0,0.0124276542453082,-1.0,3.0,48.5,52.0,4.0,3.5,33,47.0,9.0,38.0,56.0,1,0,-2.5,True,HOME,-4.0,LOSS
2024_06_CIN_NYG,2024,6,CIN,NYG,0.0,-5.551115123125783e-17,3,0,5.551115123125783e-17,0,1,3,5,0,0,0,0,1.332403186002306,5.5,4.5,45.0,46.5,-1.0,1.5,34,17.0,7.0,10.0,24.0,0,0,4.0,True,HOME,1.0,LOSS
2024_06_BUF_NYJ,2024,6,BUF,NYJ,-1.3877787807814457e-17,0.0,3,1,-1.3877787807814457e-17,0,0,3,4,0,0,0,0,-0.3175662286939411,-1.5,1.5,47.5,44.5,3.0,-3.0,34,23.0,20.0,3.0,43.0,1,0,-3.0,True,HOME,-3.0,LOSS
2024_07_DEN_NO,2024,7,DEN,NO,0.0,0.0,2,1,0.0,0,0,3,4,0,0,0,0,0.0124276542453082,-3.5,3.0,42.5,37.0,6.5,-5.5,46,33.0,10.0,23.0,43.0,1,0,-5.0,True,HOME,-6.5,LOSS
2024_07_NE_JAX,2024,7,NE,JAX,-4.163336342344337e-17,0.0,3,4,-4.163336342344337e-17,0,0,3,1,1,0,0,0,-0.97755399457244,-6.5,-6.5,42.5,42.0,0.0,-0.5,49,16.0,32.0,-16.0,48.0,0,0,-8.0,True,HOME,0.0,WIN
2024_07_SEA_ATL,2024,7,SEA,ATL,-5.551115123125783e-17,0.0,1,3,-5.551115123125783e-17,0,0,4,2,0,0,0,0,-1.307547877511689,-3.5,-3.0,48.0,52.0,0.5,4.0,49,34.0,14.0,20.0,48.0,1,0,-5.0,True,HOME,-0.5,LOSS
2024_07_TEN_BUF,2024,7,TEN,BUF,0.0,-5.551115123125783e-17,1,3,5.551115123125783e-17,0,0,0,3,0,0,0,0,1.332403186002306,-7.5,-9.0,47.5,41.0,-1.5,-6.5,49,10.0,34.0,-24.0,44.0,0,0,-9.0,True,HOME,1.5,WIN
2024_07_CIN_CLE,2024,7,CIN,CLE,0.0,0.0,1,1,0.0,0,0,4,4,0,0,0,0,0.0124276542453082,1.0,5.5,46.5,41.5,4.5,-5.0,49,21.0,14.0,7.0,35.0,1,1,2.5,True,AWAY,4.5,WIN
2024_07_HOU_GB,2024,7,HOU,GB,0.0,-8.326672684688674e-17,5,0,8.326672684688674e-17,0,1,1,5,0,0,0,0,1.9923909518808047,-2.5,-3.0,48.5,48.5,-0.5,0.0,49,22.0,24.0,-2.0,46.0,0,0,-4.0,True,HOME,0.5,LOSS
2024_07_MIA_IND,2024,7,MIA,IND,0.0,-2.775557561562892e-17,0,0,2.775557561562892e-17,1,1,5,5,1,0,0,0,0.6724154201238071,1.0,-3.0,49.0,43.5,-4.0,-5.5,49,10.0,16.0,-6.0,26.0,0,1,2.5,True,AWAY,-4.0,LOSS
2024_07_DET_MIN,2024,7,DET,MIN,0.0,-8.326672684688674e-17,3,0,8.326672684688674e-17,0,1,2,5,0,0,0,0,1.9923909518808047,3.5,-1.0,48.0,50.5,-4.5,2.5,49,31.0,29.0,2.0,60.0,0,0,2.0,True,HOME,4.5,WIN
2024_07_PHI_NYG,2024,7,PHI,NYG,0.0,0.0,3,1,0.0,0,0,1,4,1,0,0,0,0.0124276542453082,4.5,3.0,44.0,42.5,-1.5,-1.5,49,28.0,3.0,25.0,31.0,0,0,3.0,True,HOME,1.5,LOSS
2024_07_CAR_WAS,2024,7,CAR,WAS,-5.551115123125783e-17,0.0,4,1,-5.551115123125783e-17,0,0,2,4,1,0,0,0,-1.307547877511689,-3.0,-9.5,42.0,51.5,-6.5,9.5,49,7.0,40.0,-33.0,47.0,0,1,-1.5,True,AWAY,-6.5,LOSS
2024_07_KC_SF,2024,7,KC,SF,-2.775557561562892e-17,-5.551115123125783e-17,0,3,2.775557561562892e-17,1,0,5,3,0,0,0,0,0.6724154201238071,-1.0,-2.0,48.0,47.0,-1.0,-1.0,49,28.0,18.0,10.0,46.0,0,0,-2.5,True,HOME,1.0,LOSS
2024_07_NYJ_PIT,2024,7,NYJ,PIT,-2.775557561562892e-17,-2.775557561562892e-17,0,3,0.0,1,0,5,2,0,0,0,0,0.0124276542453082,1.0,2.0,43.0,39.0,1.0,-4.0,49,15.0,37.0,-22.0,52.0,1,1,2.5,True,AWAY,1.0,LOSS
2024_07_BAL_TB,2024,7,BAL,TB,-2.775557561562892e-17,0.0,0,4,-2.775557561562892e-17,1,0,5,1,0,0,0,0,-0.6475601116331906,5.0,3.5,46.0,50.0,-1.5,4.0,50,41.0,31.0,10.0,72.0,0,0,3.5,True,HOME,1.5,LOSS
2024_07_LAC_ARI,2024,7,LAC,ARI,0.0,-3.4694469519536136e-17,1,1,3.4694469519536136e-17,0,0,4,3,0,0,0,0,0.8374123615934318,-1.0,1.5,45.0,44.0,2.5,-1.0,50,15.0,17.0,-2.0,32.0,1,0,-2.5,True,HOME,-2.5,WIN
2024_08_PHI_CIN,2024,8,PHI,CIN,-1.3877787807814457e-17,0.0,3,0,-1.3877787807814457e-17,0,1,3,5,1,0,0,0,-0.3175662286939411,-2.5,-2.5,48.5,48.5,0.0,0.0,-1,37.0,17.0,20.0,54.0,0,0,-4.0,True,HOME,0.0,LOSS
2024_08_BAL_CLE,2024,8,BAL,CLE,-8.326672684688674e-17,0.0,0,1,-8.326672684688674e-17,1,0,5,3,0,0,0,0,-1.9675356433901885,1.0,8.5,45.5,45.0,7.5,-0.5,56,24.0,29.0,-5.0,53.0,1,0,-0.5,True,HOME,-7.5,WIN
2024_08_TEN_DET,2024,8,TEN,DET,0.0,0.0,4,3,0.0,0,0,1,2,0,0,0,0,0.0124276542453082,-7.5,-11.5,47.5,44.5,-4.0,-3.0,56,14.0,52.0,-38.0,66.0,0,0,-9.0,True,HOME,4.0,WIN
2024_08_IND_HOU,2024,8,IND,HOU,0.0,0.0,0,0,0.0,1,1,5,5,0,0,0,0,0.0124276542453082,-4.0,-5.0,48.0,45.0,-1.0,-3.0,56,20.0,23.0,-3.0,43.0,0,1,-2.5,True,AWAY,-1.0,WIN
2024_08_GB_JAX,2024,8,GB,JAX,0.0,-5.551115123125783e-17,3,3,5.551115123125783e-17,0,0,3,3,0,0,0,0,1.332403186002306,1.0,4.0,46.0,49.0,3.0,3.0,56,30.0,27.0,3.0,57.0,1,1,2.5,True,AWAY,3.0,WIN
2024_08_ARI_MIA,2024,8,ARI,MIA,-4.163336342344337e-17,0.0,1,0,-4.163336342344337e-17,0,1,3,5,0,1,0,0,-0.97755399457244,-6.0,-4.5,48.5,45.5,1.5,-3.0,56,28.0,27.0,1.0,55.0,1,1,-4.5,True,AWAY,1.5,WIN
2024_08_NYJ_NE,2024,8,NYJ,NE,-2.775557561562892e-17,0.0,1,1,-2.775557561562892e-17,0,0,3,4,0,1,0,0,-0.6475601116331906,4.5,6.5,41.5,40.0,2.0,-1.5,48,22.0,25.0,-3.0,47.0,1,0,3.0,True,HOME,-2.0,WIN
2024_08_ATL_TB,2024,8,ATL,TB,-2.775557561562892e-17,0.0,2,3,-2.775557561562892e-17,0,0,3,3,0,0,0,0,-0.6475601116331906,-1.0,2.5,44.0,46.0,3.5,2.0,56,31.0,26.0,5.0,57.0,1,0,-2.5,True,HOME,-3.5,LOSS
2024_08_NO_LAC,2024,8,NO,LAC,-8.326672684688674e-17,-2.775557561562892e-17,2,0,-5.551115123125783e-17,0,1,1,5,0,0,0,0,-1.307547877511689,-3.0,-6.5,44.0,39.0,-3.5,-5.0,46,8.0,26.0,-18.0,34.0,0,0,-4.5,True,HOME,3.5,WIN
2024_08_BUF_SEA,2024,8,BUF,SEA,-2.4286128663675302e-17,-5.551115123125783e-17,3,0,3.122502256758253e-17,0,1,3,5,0,0,0,0,0.7549138908586195,3.0,3.0,46.5,48.0,0.0,1.5,48,31.0,10.0,21.0,41.0,0,0,1.5,True,HOME,0.0,LOSS
2024_08_CAR_DEN,2024,8,CAR,DEN,0.0,-2.775557561562892e-17,5,5,2.775557561562892e-17,0,0,0,1,1,0,0,0,0.6724154201238071,-2.5,-4.0,41.0,43.0,-1.5,2.0,46,14.0,28.0,-14.0,42.0,0,0,-4.0,True,HOME,1.5,WIN
2024_08_KC_LV,2024,8,KC,LV,-8.326672684688674e-17,0.0,0,0,-8.326672684688674e-17,1,1,5,5,0,0,0,0,-1.9675356433901885,5.5,9.5,47.0,41.0,4.0,-6.0,56,27.0,20.0,7.0,47.0,1,0,4.0,True,HOME,-4.0,LOSS
2024_08_CHI_WAS,2024,8,CHI,WAS,0.0,0.0,1,3,0.0,0,0,4,3,0,0,0,0,0.0124276542453082,2.0,1.0,44.5,45.5,-1.0,1.0,56,15.0,18.0,-3.0,33.0,0,0,0.5,True,HOME,1.0,WIN
2024_08_DAL_SF,2024,8,DAL,SF,-2.775557561562892e-17,-1.3877787807814457e-17,3,0,-1.3877787807814457e-17,0,1,2,5,0,0,0,0,-0.3175662286939411,-5.5,-7.0,47.5,49.0,-1.5,1.5,48,24.0,30.0,-6.0,54.0,0,0,-7.0,True,HOME,1.5,WIN
2024_08_NYG_PIT,2024,8,NYG,PIT,0.0,-5.551115123125783e-17,1,3,5.551115123125783e-17,0,0,4,3,0,0,0,0,1.332403186002306,-6.0,-4.0,36.5,42.5,2.0,6.0,-44,18.0,26.0,-8.0,44.0,1,0,-7.5,True,HOME,-2.0,WIN
2024_09_HOU_NYJ,2024,9,HOU,NYJ,0.0,-5.551115123125783e-17,3,3,5.551115123125783e-17,0,0,3,1,0,0,0,0,1.332403186002306,-2.5,-1.0,45.0,43.5,1.5,-1.5,52,13.0,21.0,-8.0,34.0,1,0,-4.0,True,HOME,-1.5,WIN
2024_09_DAL_ATL,2024,9,DAL,ATL,-5.551115123125783e-17,0.0,0,0,-5.551115123125783e-17,1,1,5,5,0,0,0,0,-1.307547877511689,1.0,-2.0,48.0,48.5,-3.0,0.5,55,21.0,27.0,-6.0,48.0,0,1,2.5,True,AWAY,-3.0,LOSS
2024_09_DEN_BAL,2024,9,DEN,BAL,0.0,-2.775557561562892e-17,5,0,2.775557561562892e-17,0,1,1,5,0,0,0,0,0.6724154201238071,-10.5,-8.5,43.0,44.0,2.0,1.0,55,10.0,41.0,-31.0,51.0,1,0,-12.0,True,HOME,-2.0,WIN
2024_09_MIA_BUF,2024,9,MIA,BUF,0.0,0.0,0,0,0.0,1,1,5,5,1,0,0,0,0.0124276542453082,-3.0,-5.5,51.0,48.0,-2.5,-3.0,55,27.0,30.0,-3.0,57.0,0,0,-4.5,True,HOME,2.5,PUSH
2024_09_NO_CAR,2024,9,NO,CAR,-5.551115123125783e-17,0.0,1,3,-5.551115123125783e-17,0,0,4,2,0,1,0,0,-1.307547877511689,1.0,4.5,40.5,46.5,3.5,6.0,55,22.0,23.0,-1.0,45.0,1,1,2.5,True,AWAY,3.5,LOSS
2024_09_LV_CIN,2024,9,LV,CIN,-5.551115123125783e-17,-2.775557561562892e-17,2,3,-2.775557561562892e-17,0,0,2,3,1,0,0,0,-0.6475601116331906,-7.0,-8.5,45.0,45.5,-1.5,0.5,55,24.0,41.0,-17.0,65.0,0,0,-8.5,True,HOME,1.5,WIN
2024_09_LAC_CLE,2024,9,LAC,CLE,-5.551115123125783e-17,-5.551115123125783e-17,0,3,0.0,1,0,5,3,0,0,0,0,0.0124276542453082,-3.5,3.5,43.5,39.0,7.0,-4.5,55,27.0,10.0,17.0,37.0,1,0,-5.0,True,HOME,-7.0,LOSS
2024_09_WAS_NYG,2024,9,WAS,NYG,-6.938893903907227e-17,-2.775557561562892e-17,3,3,-4.163336342344337e-17,0,0,2,3,0,0,0,0,-0.97755399457244,-1.5,3.0,42.0,44.0,4.5,2.0,53,27.0,22.0,5.0,49.0,1,1,0.0,True,AWAY,4.5,WIN
2024_09_NE_TEN,2024,9,NE,TEN,0.0,-5.551115123125783e-17,3,2,5.551115123125783e-17,0,0,3,2,1,0,0,0,1.332403186002306,-3.0,-3.0,41.0,39.0,0.0,-2.0,55,17.0,20.0,-3.0,37.0,0,0,-4.5,True,HOME,0.0,PUSH
2024_09_CHI_ARI,2024,9,CHI,ARI,0.0,0.0,1,0,0.0,0,1,0,5,0,0,0,0,0.0124276542453082,1.5,1.0,46.5,45.5,-0.5,-1.0,55,9.0,29.0,-20.0,38.0,0,0,0.0,True,HOME,0.5,WIN
2024_09_JAX_PHI,2024,9,JAX,PHI,-5.551115123125783e-17,-5.551115123125783e-17,1,4,0.0,0,0,4,1,0,1,0,0,0.0124276542453082,-6.5,-6.5,47.0,47.0,0.0,0.0,-1,23.0,28.0,-5.0,51.0,0,0,-8.0,True,HOME,0.0,LOSS
2024_09_JAX_PHI,2024,9,JAX,PHI,-5.551115123125783e-17,-5.551115123125783e-17,1,4,0.0,0,0,4,1,0,1,0,0,0.0124276542453082,-3.5,-3.5,47.0,47.0,0.0,0.0,5,23.0,28.0,-5.0,51.0,0,0,-5.0,True,HOME,0.0,WIN
2024_09_DET_GB,2024,9,DET,GB,-5.551115123125783e-17,-1.3877787807814457e-17,3,3,-4.163336342344337e-17,0,0,3,2,0,1,0,0,-0.97755399457244,-1.5,-1.0,49.0,50.0,0.5,1.0,55,24.0,14.0,10.0,38.0,1,0,-3.0,True,HOME,-0.5,LOSS
2024_09_IND_MIN,2024,9,IND,MIN,0.0,0.0,1,4,0.0,0,0,4,1,0,0,0,0,0.0124276542453082,-7.0,-1.0,46.5,46.5,6.0,0.0,-45,13.0,21.0,-8.0,34.0,1,0,-8.5,True,HOME,-6.0,WIN
2024_09_IND_MIN,2024,9,IND,MIN,0.0,0.0,1,4,0.0,0,0,4,1,0,0,0,0,0.0124276542453082,-7.0,-5.0,46.0,46.5,2.0,0.5,6,13.0,21.0,-8.0,34.0,1,0,-8.5,True,HOME,-2.0,WIN
2024_09_TB_KC,2024,9,TB,KC,-5.551115123125783e-17,-2.775557561562892e-17,0,0,-2.775557561562892e-17,1,1,5,5,0,0,0,0,-0.6475601116331906,-7.5,-8.5,47.0,44.0,-1.0,-3.0,53,24.0,30.0,-6.0,54.0,0,1,-6.0,True,AWAY,-1.0,WIN
2024_10_CIN_BAL,2024,10,CIN,BAL,-2.775557561562892e-17,-4.163336342344337e-17,0,3,1.3877787807814457e-17,1,0,5,3,0,0,0,0,0.3424215371845577,-3.0,-6.0,46.0,53.0,-3.0,7.0,67,34.0,35.0,-1.0,69.0,0,0,-4.5,True,HOME,3.0,LOSS
2024_10_NYG_CAR,2024,10,NYG,CAR,-8.326672684688674e-17,0.0,1,3,-8.326672684688674e-17,0,0,4,2,0,1,0,0,-1.9675356433901885,1.0,6.5,42.5,40.0,5.5,-2.5,70,17.0,20.0,-3.0,37.0,1,0,-0.5,True,HOME,-5.5,WIN
2024_10_NE_CHI,2024,10,NE,CHI,-5.551115123125783e-17,0.0,5,1,-5.551115123125783e-17,0,0,1,0,1,0,0,0,-1.307547877511689,-5.5,-6.0,43.0,38.5,-0.5,-4.5,70,19.0,3.0,16.0,22.0,0,1,-4.0,True,AWAY,-0.5,WIN
2024_10_BUF_IND,2024,10,BUF,IND,-2.775557561562892e-17,-8.326672684688674e-17,3,3,5.551115123125783e-17,0,0,3,2,0,0,0,0,1.332403186002306,2.0,4.0,46.5,46.5,2.0,0.0,70,30.0,20.0,10.0,50.0,1,0,0.5,True,HOME,-2.0,LOSS
2024_10_MIN_JAX,2024,10,MIN,JAX,-1.3877787807814457e-17,0.0,3,4,-1.3877787807814457e-17,0,0,3,1,0,0,0,0,-0.3175662286939411,-3.5,7.0,44.5,43.5,10.5,-1.0,70,12.0,7.0,5.0,19.0,1,0,-5.0,True,HOME,-10.5,LOSS
2024_10_DEN_KC,2024,10,DEN,KC,-5.551115123125783e-17,0.0,3,1,-5.551115123125783e-17,0,0,2,4,0,0,0,0,-1.307547877511689,-9.0,-7.5,46.0,42.0,1.5,-4.0,70,14.0,16.0,-2.0,30.0,1,1,-7.5,True,AWAY,1.5,WIN
2024_10_ATL_NO,2024,10,ATL,NO,0.0,-3.4694469519536136e-17,0,4,3.4694469519536136e-17,1,0,5,1,0,0,0,0,0.8374123615934318,1.0,3.5,44.5,46.5,2.5,2.0,70,17.0,20.0,-3.0,37.0,1,0,-0.5,True,HOME,-2.5,WIN
2024_10_SF_TB,2024,10,SF,TB,-5.551115123125783e-17,-1.3877787807814457e-17,0,4,-4.163336342344337e-17,1,0,5,1,0,0,0,0,-0.97755399457244,7.0,6.5,46.5,50.5,-0.5,4.0,70,23.0,20.0,3.0,43.0,0,0,5.5,True,HOME,0.5,WIN
2024_10_PIT_WAS,2024,10,PIT,WAS,0.0,-2.775557561562892e-17,3,4,2.775557561562892e-17,0,0,2,1,0,0,0,0,0.6724154201238071,1.5,-2.5,43.5,45.0,-4.0,1.5,70,28.0,27.0,1.0,55.0,0,0,0.0,True,HOME,4.0,WIN
2024_10_TEN_LAC,2024,10,TEN,LAC,-5.551115123125783e-17,-2.775557561562892e-17,2,1,-2.775557561562892e-17,0,0,3,4,0,0,0,0,-0.6475601116331906,-4.0,-8.0,43.5,39.5,-4.0,-4.0,70,17.0,27.0,-10.0,44.0,0,1,-2.5,True,AWAY,-4.0,LOSS
2024_10_NYJ_ARI,2024,10,NYJ,ARI,0.0,0.0,2,3,0.0,0,0,2,1,0,0,0,0,0.0124276542453082,3.0,1.5,46.5,46.0,-1.5,-0.5,70,6.0,31.0,-25.0,37.0,0,0,1.5,True,HOME,1.5,WIN
2024_10_PHI_DAL,2024,10,PHI,DAL,-5.551115123125783e-17,-5.551115123125783e-17,3,2,0.0,0,0,3,3,1,0,0,0,0.0124276542453082,-2.0,7.0,48.0,43.5,9.0,-4.5,70,34.0,6.0,28.0,40.0,1,0,-3.5,True,HOME,-9.0,LOSS
2024_10_DET_HOU,2024,10,DET,HOU,-2.775557561562892e-17,-5.551115123125783e-17,2,1,2.775557561562892e-17,0,0,3,4,0,0,0,0,0.6724154201238071,-1.0,3.5,50.0,49.5,4.5,-0.5,70,26.0,23.0,3.0,49.0,1,0,-2.5,True,HOME,-4.5,LOSS
2024_11_WAS_PHI,2024,11,WAS,PHI,-5.551115123125783e-17,-2.775557561562892e-17,4,3,-2.775557561562892e-17,0,0,1,2,0,1,0,0,-0.6475601116331906,-7.0,-3.0,45.5,49.0,4.0,3.5,66,18.0,26.0,-8.0,44.0,1,0,-8.5,True,HOME,-4.0,WIN
2024_11_GB_CHI,2024,11,GB,CHI,-5.551115123125783e-17,-8.326672684688674e-17,3,1,2.775557561562892e-17,0,0,2,0,0,0,0,0,0.6724154201238071,1.0,3.0,44.5,44.5,2.0,0.0,70,20.0,19.0,1.0,39.0,1,0,-0.5,True,HOME,-2.0,PUSH
2024_11_JAX_DET,2024,11,JAX,DET,0.0,-2.0816681711721685e-17,2,4,2.0816681711721685e-17,0,0,3,1,0,0,0,0,0.5074184786541824,-4.0,-10.0,50.0,51.0,-6.0,1.0,67,6.0,52.0,-46.0,58.0,0,1,-2.5,True,AWAY,-6.0,LOSS
2024_11_LV_MIA,2024,11,LV,MIA,0.0,0.0,4,6,0.0,0,0,1,0,1,1,0,0,0.0124276542453082,-6.5,-7.0,47.0,46.0,-0.5,-1.0,70,19.0,34.0,-15.0,53.0,0,0,-8.0,True,HOME,0.5,WIN
2024_11_CLE_NO,2024,11,CLE,NO,0.0,0.0,3,1,0.0,0,0,2,4,0,0,0,0,0.0124276542453082,2.0,-2.0,42.0,42.5,-4.0,0.5,70,14.0,35.0,-21.0,49.0,0,0,0.5,True,HOME,4.0,WIN
2024_11_IND_NYJ,2024,11,IND,NYJ,-2.775557561562892e-17,-2.775557561562892e-17,3,5,0.0,0,0,3,1,0,0,0,0,0.0124276542453082,-4.5,-4.5,43.0,43.0,0.0,0.0,4,28.0,27.0,1.0,55.0,0,0,-6.0,True,HOME,0.0,LOSS
2024_11_IND_NYJ,2024,11,IND,NYJ,-2.775557561562892e-17,-2.775557561562892e-17,3,5,0.0,0,0,3,1,0,0,0,0,0.0124276542453082,-4.0,-4.0,46.0,46.0,0.0,0.0,7,28.0,27.0,1.0,55.0,0,0,-5.5,True,HOME,0.0,LOSS
2024_11_BAL_PIT,2024,11,BAL,PIT,-2.775557561562892e-17,0.0,3,3,-2.775557561562892e-17,0,0,3,3,0,0,0,0,-0.6475601116331906,3.0,3.0,43.0,45.0,0.0,2.0,67,16.0,18.0,-2.0,34.0,0,0,1.5,True,HOME,0.0,WIN
2024_11_MIN_TEN,2024,11,MIN,TEN,-2.775557561562892e-17,-5.551115123125783e-17,3,1,2.775557561562892e-17,0,0,2,4,0,0,0,0,0.6724154201238071,1.0,6.0,43.5,42.0,5.0,-1.5,70,23.0,13.0,10.0,36.0,1,0,-0.5,True,HOME,-5.0,LOSS
2024_11_ATL_DEN,2024,11,ATL,DEN,0.0,0.0,0,3,0.0,1,0,5,3,0,0,0,0,0.0124276542453082,3.5,1.0,44.5,43.5,-2.5,-1.0,70,6.0,38.0,-32.0,44.0,0,0,2.0,True,HOME,2.5,WIN
2024_11_SEA_SF,2024,11,SEA,SF,0.0,-5.551115123125783e-17,1,0,5.551115123125783e-17,0,1,3,5,0,0,0,0,1.332403186002306,-9.0,-7.0,46.5,49.0,2.0,2.5,70,20.0,17.0,3.0,37.0,1,1,-7.5,True,AWAY,2.0,WIN
2024_11_KC_BUF,2024,11,KC,BUF,-8.326672684688674e-17,0.0,1,2,-8.326672684688674e-17,0,0,4,3,0,0,0,0,-1.9675356433901885,1.0,1.0,48.5,47.0,0.0,-1.5,70,21.0,30.0,-9.0,51.0,0,0,-0.5,True,HOME,0.0,WIN
2024_11_CIN_LAC,2024,11,CIN,LAC,0.0,-5.551115123125783e-17,0,1,5.551115123125783e-17,1,0,5,4,0,0,0,0,1.332403186002306,2.0,2.0,45.0,45.0,0.0,0.0,7,27.0,34.0,-7.0,61.0,0,0,0.5,True,HOME,0.0,WIN
2024_11_CIN_LAC,2024,11,CIN,LAC,0.0,-5.551115123125783e-17,0,1,5.551115123125783e-17,1,0,5,4,0,0,0,0,1.332403186002306,-1.5,-1.5,44.0,44.0,0.0,0.0,1,27.0,34.0,-7.0,61.0,0,0,-3.0,True,HOME,0.0,WIN
2024_11_HOU_DAL,2024,11,HOU,DAL,0.0,-5.551115123125783e-17,3,2,5.551115123125783e-17,0,0,2,3,0,0,0,0,1.332403186002306,-3.0,6.5,49.0,43.0,9.5,-6.0,70,34.0,10.0,24.0,44.0,1,0,-4.5,True,HOME,-9.5,LOSS
2024_12_PIT_CLE,2024,12,PIT,CLE,0.0,-2.775557561562892e-17,0,0,2.775557561562892e-17,1,1,5,5,0,0,0,0,0.6724154201238071,-2.5,-2.5,43.5,43.5,0.0,0.0,7,19.0,24.0,-5.0,43.0,0,0,-4.0,True,HOME,0.0,WIN
2024_12_KC_CAR,2024,12,KC,CAR,-8.326672684688674e-17,-8.326672684688674e-17,0,3,0.0,1,0,5,1,0,1,0,0,0.0124276542453082,7.5,7.5,45.5,45.5,0.0,0.0,7,30.0,27.0,3.0,57.0,0,0,6.0,True,HOME,0.0,WIN
2024_12_MIN_CHI,2024,12,MIN,CHI,-5.551115123125783e-17,0.0,1,1,-5.551115123125783e-17,0,0,4,0,0,0,0,0,-1.307547877511689,-3.5,-3.5,45.0,45.0,0.0,0.0,7,30.0,27.0,3.0,57.0,0,0,-5.0,True,HOME,0.0,LOSS
2024_12_TEN_HOU,2024,12,TEN,HOU,0.0,-8.326672684688674e-17,3,1,8.326672684688674e-17,0,0,3,4,0,0,0,0,1.9923909518808047,-6.0,-6.0,46.5,46.5,0.0,0.0,7,32.0,27.0,5.0,59.0,0,1,-4.5,True,AWAY,0.0,WIN
2024_12_DET_IND,2024,12,DET,IND,0.0,-2.775557561562892e-17,3,0,2.775557561562892e-17,0,1,3,5,0,0,0,0,0.6724154201238071,2.5,2.5,48.5,48.5,0.0,0.0,7,24.0,6.0,18.0,30.0,0,0,1.0,True,HOME,0.0,LOSS
2024_12_NE_MIA,2024,12,NE,MIA,-2.775557561562892e-17,-8.326672684688674e-17,3,3,5.551115123125783e-17,0,0,3,3,1,1,0,0,1.332403186002306,-7.5,-7.5,45.0,45.0,0.0,0.0,7,15.0,34.0,-19.0,49.0,0,0,-9.0,True,HOME,0.0,WIN
2024_12_TB_NYG,2024,12,TB,NYG,-4.163336342344337e-17,0.0,3,4,-4.163336342344337e-17,0,0,3,1,0,0,0,0,-0.97755399457244,1.0,1.0,44.0,44.0,0.0,0.0,7,30.0,7.0,23.0,37.0,0,1,2.5,True,AWAY,0.0,WIN
2024_12_DAL_WAS,2024,12,DAL,WAS,-2.775557561562892e-17,0.0,1,0,-2.775557561562892e-17,0,1,3,5,0,0,0,0,-0.6475601116331906,3.5,3.5,46.0,46.0,0.0,0.0,7,34.0,26.0,8.0,60.0,0,0,2.0,True,HOME,0.0,LOSS
2024_12_DEN_LV,2024,12,DEN,LV,-6.938893903907227e-17,-2.775557561562892e-17,5,3,-4.163336342344337e-17,0,0,1,3,0,1,0,0,-0.97755399457244,-3.0,-3.0,42.0,42.0,0.0,0.0,7,29.0,19.0,10.0,48.0,0,1,-1.5,True,AWAY,0.0,WIN
2024_12_SF_GB,2024,12,SF,GB,0.0,-8.326672684688674e-17,4,0,8.326672684688674e-17,0,1,1,5,0,0,0,0,1.9923909518808047,2.5,2.5,47.0,47.0,0.0,0.0,5,10.0,38.0,-28.0,48.0,0,1,4.0,True,AWAY,0.0,LOSS
