game_id,season,week,away,home,ol_pass_stress_away,ol_pass_stress_home,ol_chaos_index_away,ol_chaos_index_home,stress_diff,away_ol_continuity_full,home_ol_continuity_full,away_ol_continuity_count,home_ol_continuity_count,away_center_missing,home_center_missing,away_left_tackle_missing,home_left_tackle_missing,stress_z_score,spread_home_first,spread_home_last,total_first,total_last,spread_movement,total_movement,days_tracked,away_score,home_score,actual_margin,actual_total,spread_direction,predicted_direction,predicted_spread_close,bet,bet_side,clv,result
2024_12_ARI_SEA,2024,12,ARI,SEA,0.0,-5.551115123125783e-17,3,4,5.551115123125783e-17,0,0,1,1,0,0,0,0,1.332403186002306,-3.0,-3.0,46.0,46.0,0.0,0.0,7,6.0,16.0,-10.0,22.0,0,0,-4.5,True,HOME,0.0,WIN
2024_12_BAL_LAC,2024,12,BAL,LAC,-9.714451465470121e-17,-2.775557561562892e-17,3,0,-6.938893903907227e-17,0,1,3,5,0,0,0,0,-1.6375417604509388,3.0,3.0,47.0,47.0,0.0,0.0,4,30.0,23.0,7.0,53.0,0,0,1.5,True,HOME,0.0,LOSS
2024_13_CHI_DET,2024,13,CHI,DET,0.0,0.0,1,1,0.0,0,0,0,4,0,0,0,0,0.0124276542453082,-4.0,-4.0,50.0,50.0,0.0,0.0,7,20.0,23.0,-3.0,43.0,0,1,-2.5,True,AWAY,0.0,WIN
2024_13_NYG_DAL,2024,13,NYG,DAL,0.0,-2.775557561562892e-17,5,2,2.775557561562892e-17,0,0,1,2,0,0,0,0,0.6724154201238071,-8.0,-8.0,45.5,45.5,0.0,0.0,7,20.0,27.0,-7.0,47.0,0,0,-9.5,True,HOME,0.0,LOSS
2024_13_MIA_GB,2024,13,MIA,GB,-2.775557561562892e-17,-6.938893903907227e-17,5,3,4.163336342344337e-17,0,0,1,3,1,0,0,0,1.0024093030630563,-3.0,-3.0,48.5,48.5,0.0,0.0,5,17.0,30.0,-13.0,47.0,0,0,-4.5,True,HOME,0.0,WIN
2024_13_LV_KC,2024,13,LV,KC,-8.326672684688674e-17,0.0,4,0,-8.326672684688674e-17,0,1,2,5,1,0,0,0,-1.9675356433901885,-7.5,-7.5,45.5,45.5,0.0,0.0,7,17.0,19.0,-2.0,36.0,0,1,-6.0,True,AWAY,0.0,WIN
2024_13_LAC_ATL,2024,13,LAC,ATL,-5.551115123125783e-17,-5.551115123125783e-17,0,1,0.0,1,0,5,4,0,0,0,0,0.0124276542453082,-2.5,-2.5,47.5,47.5,0.0,0.0,7,17.0,13.0,4.0,30.0,0,0,-4.0,True,HOME,0.0,LOSS
2024_13_PIT_CIN,2024,13,PIT,CIN,0.0,-5.551115123125783e-17,0,3,5.551115123125783e-17,1,0,5,2,0,0,0,0,1.332403186002306,-5.0,-5.0,44.5,44.5,0.0,0.0,7,44.0,38.0,6.0,82.0,0,0,-6.5,True,HOME,0.0,LOSS
2024_13_HOU_JAX,2024,13,HOU,JAX,0.0,-4.163336342344337e-17,1,5,4.163336342344337e-17,0,0,4,1,0,0,0,0,1.0024093030630563,-1.0,-1.0,47.0,47.0,0.0,0.0,7,23.0,20.0,3.0,43.0,0,0,-2.5,True,HOME,0.0,LOSS
2024_13_ARI_MIN,2024,13,ARI,MIN,-6.938893903907227e-17,0.0,1,1,-6.938893903907227e-17,0,0,3,4,0,0,0,0,-1.6375417604509388,-2.0,-2.0,45.5,45.5,0.0,0.0,7,22.0,23.0,-1.0,45.0,0,1,-0.5,True,AWAY,0.0,WIN
2024_13_IND_NE,2024,13,IND,NE,-2.775557561562892e-17,-2.775557561562892e-17,2,5,0.0,0,0,1,0,0,1,0,0,0.0124276542453082,3.0,3.0,44.0,44.0,0.0,0.0,7,25.0,24.0,1.0,49.0,0,0,1.5,True,HOME,0.0,WIN
2024_13_SEA_NYJ,2024,13,SEA,NYJ,-8.326672684688674e-17,-8.326672684688674e-17,3,3,0.0,0,0,2,2,0,0,0,0,0.0124276542453082,-4.5,-4.5,46.5,46.5,0.0,0.0,7,26.0,21.0,5.0,47.0,0,0,-6.0,True,HOME,0.0,LOSS
2024_13_TEN_WAS,2024,13,TEN,WAS,-2.775557561562892e-17,-2.775557561562892e-17,0,2,0.0,1,0,5,3,0,0,0,0,0.0124276542453082,-1.5,-1.5,46.5,46.5,0.0,0.0,7,19.0,42.0,-23.0,61.0,0,0,-3.0,True,HOME,0.0,WIN
2024_13_TB_CAR,2024,13,TB,CAR,-2.775557561562892e-17,-8.326672684688674e-17,3,5,5.551115123125783e-17,0,0,2,1,0,1,0,0,1.332403186002306,2.0,2.0,43.0,43.0,0.0,0.0,7,26.0,23.0,3.0,49.0,0,0,0.5,True,HOME,0.0,LOSS
2024_13_PHI_BAL,2024,13,PHI,BAL,-5.551115123125783e-17,-8.326672684688674e-17,3,0,2.775557561562892e-17,0,1,3,5,1,0,0,0,0.6724154201238071,-3.5,-3.5,46.5,46.5,0.0,0.0,4,24.0,19.0,5.0,43.0,0,0,-5.0,True,HOME,0.0,LOSS
2024_13_SF_BUF,2024,13,SF,BUF,-5.551115123125783e-17,0.0,2,1,-5.551115123125783e-17,0,0,3,4,0,0,0,0,-1.307547877511689,2.0,2.0,47.0,47.0,0.0,0.0,7,10.0,35.0,-25.0,45.0,0,0,0.5,True,HOME,0.0,WIN
2024_13_CLE_DEN,2024,13,CLE,DEN,0.0,0.0,0,5,0.0,1,0,5,1,0,0,0,0,0.0124276542453082,3.5,3.5,43.0,43.0,0.0,0.0,7,32.0,41.0,-9.0,73.0,0,0,2.0,True,HOME,0.0,WIN
2024_14_GB_DET,2024,14,GB,DET,0.0,-9.714451465470121e-17,5,5,9.714451465470121e-17,0,0,1,1,0,0,0,0,2.322384834820054,-3.0,-3.0,48.0,48.0,0.0,0.0,5,31.0,34.0,-3.0,65.0,0,0,-4.5,True,HOME,0.0,PUSH
2024_14_NYJ_MIA,2024,14,NYJ,MIA,0.0,0.0,1,2,0.0,0,0,3,3,0,1,0,0,0.0124276542453082,-2.0,-2.0,47.5,47.5,0.0,0.0,7,26.0,32.0,-6.0,58.0,0,0,-3.5,True,HOME,0.0,WIN
2024_14_ATL_MIN,2024,14,ATL,MIN,0.0,0.0,0,0,0.0,1,1,5,5,0,0,0,0,0.0124276542453082,1.0,1.0,45.0,45.0,0.0,0.0,7,21.0,42.0,-21.0,63.0,0,1,2.5,True,AWAY,0.0,LOSS
2024_14_NO_NYG,2024,14,NO,NYG,-5.551115123125783e-17,0.0,1,3,-5.551115123125783e-17,0,0,2,1,0,0,0,0,-1.307547877511689,-1.0,-1.0,41.0,41.0,0.0,0.0,7,14.0,11.0,3.0,25.0,0,0,-2.5,True,HOME,0.0,LOSS
2024_14_CAR_PHI,2024,14,CAR,PHI,-5.551115123125783e-17,-5.551115123125783e-17,5,3,0.0,0,0,1,3,1,1,0,0,0.0124276542453082,-7.5,-7.5,45.0,45.0,0.0,0.0,5,16.0,22.0,-6.0,38.0,0,0,-9.0,True,HOME,0.0,LOSS
2024_14_CLE_PIT,2024,14,CLE,PIT,-5.551115123125783e-17,-5.551115123125783e-17,3,0,0.0,0,1,3,5,0,0,0,0,0.0124276542453082,1.0,1.0,43.5,43.5,0.0,0.0,7,14.0,27.0,-13.0,41.0,0,1,2.5,True,AWAY,0.0,LOSS
2024_14_LV_TB,2024,14,LV,TB,-8.326672684688674e-17,0.0,3,0,-8.326672684688674e-17,0,1,3,5,1,0,0,0,-1.9675356433901885,-3.0,-3.0,44.0,44.0,0.0,0.0,7,13.0,28.0,-15.0,41.0,0,0,-4.5,True,HOME,0.0,WIN
2024_14_JAX_TEN,2024,14,JAX,TEN,0.0,-5.551115123125783e-17,2,0,5.551115123125783e-17,0,1,3,5,0,0,0,0,1.332403186002306,1.5,1.5,45.0,45.0,0.0,0.0,7,10.0,6.0,4.0,16.0,0,1,3.0,True,AWAY,0.0,WIN
2024_14_SEA_ARI,2024,14,SEA,ARI,-6.938893903907227e-17,-5.551115123125783e-17,0,1,-1.3877787807814457e-17,1,0,5,4,0,0,0,0,-0.3175662286939411,-1.0,-1.0,46.0,46.0,0.0,0.0,7,30.0,18.0,12.0,48.0,0,1,0.5,True,AWAY,0.0,WIN
2024_14_CHI_SF,2024,14,CHI,SF,0.0,-5.551115123125783e-17,1,2,5.551115123125783e-17,0,0,0,3,0,0,0,0,1.332403186002306,-5.5,-5.5,47.5,47.5,0.0,0.0,7,13.0,38.0,-25.0,51.0,0,0,-7.0,True,HOME,0.0,WIN
2024_14_LAC_KC,2024,14,LAC,KC,0.0,-5.551115123125783e-17,0,3,5.551115123125783e-17,1,0,5,2,0,0,0,0,1.332403186002306,-6.5,-6.5,44.5,44.5,0.0,0.0,7,17.0,19.0,-2.0,36.0,0,0,-8.0,True,HOME,0.0,LOSS
2024_14_CIN_DAL,2024,14,CIN,DAL,-2.775557561562892e-17,0.0,3,1,-2.775557561562892e-17,0,0,2,3,0,0,0,0,-0.6475601116331906,-1.0,-1.0,48.5,48.5,0.0,0.0,7,27.0,20.0,7.0,47.0,0,0,-2.5,True,HOME,0.0,LOSS
2024_15_DAL_CAR,2024,15,DAL,CAR,-2.775557561562892e-17,-5.551115123125783e-17,1,3,2.775557561562892e-17,0,0,4,3,0,1,0,0,0.6724154201238071,6.5,6.5,44.0,44.0,0.0,0.0,7,30.0,14.0,16.0,44.0,0,0,5.0,True,HOME,0.0,LOSS
2024_15_KC_CLE,2024,15,KC,CLE,0.0,0.0,3,4,0.0,0,0,2,2,0,0,0,0,0.0124276542453082,2.5,2.5,46.5,46.5,0.0,0.0,7,21.0,7.0,14.0,28.0,0,0,1.0,True,HOME,0.0,LOSS
2024_15_MIA_HOU,2024,15,MIA,HOU,-2.775557561562892e-17,0.0,2,1,-2.775557561562892e-17,0,0,3,4,1,0,0,0,-0.6475601116331906,-2.5,-2.5,49.5,49.5,0.0,0.0,7,12.0,20.0,-8.0,32.0,0,0,-4.0,True,HOME,0.0,WIN
2024_15_NYJ_JAX,2024,15,NYJ,JAX,0.0,-1.3877787807814457e-17,1,1,1.3877787807814457e-17,0,0,3,4,0,0,0,0,0.3424215371845577,1.0,1.0,46.0,46.0,0.0,0.0,7,32.0,25.0,7.0,57.0,0,1,2.5,True,AWAY,0.0,WIN
2024_15_WAS_NO,2024,15,WAS,NO,0.0,0.0,2,3,0.0,0,0,2,2,0,0,0,0,0.0124276542453082,-3.0,-3.0,42.0,42.0,0.0,0.0,7,20.0,19.0,1.0,39.0,0,0,-4.5,True,HOME,0.0,LOSS
2024_15_BAL_NYG,2024,15,BAL,NYG,0.0,-5.551115123125783e-17,3,3,5.551115123125783e-17,0,0,3,2,0,0,0,0,1.332403186002306,6.5,6.5,44.0,44.0,0.0,0.0,4,35.0,14.0,21.0,49.0,0,0,5.0,True,HOME,0.0,LOSS
2024_15_CIN_TEN,2024,15,CIN,TEN,-8.326672684688674e-17,-5.551115123125783e-17,2,4,-2.775557561562892e-17,0,0,3,2,0,0,0,0,-0.6475601116331906,4.5,4.5,46.0,46.0,0.0,0.0,7,37.0,27.0,10.0,64.0,0,0,3.0,True,HOME,0.0,LOSS
2024_15_NE_ARI,2024,15,NE,ARI,-2.775557561562892e-17,0.0,3,3,-2.775557561562892e-17,0,0,3,2,1,0,0,0,-0.6475601116331906,-3.5,-3.5,44.0,44.0,0.0,0.0,7,17.0,30.0,-13.0,47.0,0,0,-5.0,True,HOME,0.0,WIN
2024_15_IND_DEN,2024,15,IND,DEN,0.0,-8.326672684688674e-17,3,0,8.326672684688674e-17,0,1,3,5,0,0,0,0,1.9923909518808047,2.5,2.5,44.5,44.5,0.0,0.0,7,13.0,31.0,-18.0,44.0,0,1,4.0,True,AWAY,0.0,LOSS
2024_15_BUF_DET,2024,15,BUF,DET,-2.775557561562892e-17,0.0,3,4,-2.775557561562892e-17,0,0,3,1,0,0,0,0,-0.6475601116331906,-2.0,-2.0,50.5,50.5,0.0,0.0,7,48.0,42.0,6.0,90.0,0,1,-0.5,True,AWAY,0.0,WIN
2024_15_TB_LAC,2024,15,TB,LAC,-1.3877787807814457e-17,0.0,3,0,-1.3877787807814457e-17,0,1,3,5,0,0,0,0,-0.3175662286939411,-3.0,-3.0,42.5,42.5,0.0,0.0,7,40.0,17.0,23.0,57.0,0,0,-4.5,True,HOME,0.0,LOSS
2024_15_PIT_PHI,2024,15,PIT,PHI,0.0,0.0,0,4,0.0,1,0,5,1,0,1,0,0,0.0124276542453082,-4.5,-4.5,45.0,45.0,0.0,0.0,5,13.0,27.0,-14.0,40.0,0,0,-6.0,True,HOME,0.0,WIN
2024_15_GB_SEA,2024,15,GB,SEA,0.0,0.0,5,4,0.0,0,0,1,2,0,0,0,0,0.0124276542453082,1.0,1.0,47.0,47.0,0.0,0.0,5,30.0,13.0,17.0,43.0,0,0,-0.5,True,HOME,0.0,LOSS
2024_15_CHI_MIN,2024,15,CHI,MIN,0.0,0.0,1,5,0.0,0,0,0,1,0,0,0,0,0.0124276542453082,1.0,1.0,46.0,46.0,0.0,0.0,7,12.0,30.0,-18.0,42.0,0,0,-0.5,True,HOME,0.0,WIN
2024_15_ATL_LV,2024,15,ATL,LV,0.0,0.0,0,6,0.0,1,0,5,0,0,1,0,0,0.0124276542453082,1.0,1.0,45.5,45.5,0.0,0.0,7,15.0,9.0,6.0,24.0,0,0,-0.5,True,HOME,0.0,LOSS
2024_16_DEN_LAC,2024,16,DEN,LAC,-2.775557561562892e-17,0.0,0,0,-2.775557561562892e-17,1,1,5,5,0,0,0,0,-0.6475601116331906,-4.0,-4.0,43.0,43.0,0.0,0.0,7,27.0,34.0,-7.0,61.0,0,1,-2.5,True,AWAY,0.0,LOSS
2024_16_HOU_KC,2024,16,HOU,KC,-5.551115123125783e-17,-1.3877787807814457e-17,3,0,-4.163336342344337e-17,0,1,3,5,0,0,0,0,-0.97755399457244,-4.5,-4.0,47.0,48.0,0.5,1.0,7,19.0,27.0,-8.0,46.0,1,0,-6.0,True,HOME,-0.5,WIN
2024_16_PIT_BAL,2024,16,PIT,BAL,-2.775557561562892e-17,0.0,0,3,-2.775557561562892e-17,1,0,5,3,0,0,0,0,-0.6475601116331906,-5.5,-5.5,42.5,42.5,0.0,0.0,4,17.0,34.0,-17.0,51.0,0,1,-4.0,True,AWAY,0.0,LOSS
2024_16_NYG_ATL,2024,16,NYG,ATL,-5.551115123125783e-17,-6.938893903907227e-17,4,0,1.3877787807814457e-17,0,1,1,5,0,0,0,0,0.3424215371845577,-4.5,-4.5,44.5,44.5,0.0,0.0,7,7.0,34.0,-27.0,41.0,0,1,-3.0,True,AWAY,0.0,LOSS
2024_16_ARI_CAR,2024,16,ARI,CAR,-2.775557561562892e-17,-2.775557561562892e-17,3,1,0.0,0,0,2,4,0,1,0,0,0.0124276542453082,1.0,1.0,45.5,45.5,0.0,0.0,7,30.0,36.0,-6.0,66.0,0,0,-0.5,True,HOME,0.0,WIN
2024_16_DET_CHI,2024,16,DET,CHI,-1.3877787807814457e-17,-5.551115123125783e-17,1,3,4.163336342344337e-17,0,0,4,1,0,0,0,0,1.0024093030630563,1.0,1.0,47.0,47.0,0.0,0.0,7,34.0,17.0,17.0,51.0,0,0,-0.5,True,HOME,0.0,LOSS
2024_16_CLE_CIN,2024,16,CLE,CIN,0.0,0.0,3,2,0.0,0,0,3,3,0,0,0,0,0.0124276542453082,-3.5,-3.5,45.5,45.5,0.0,0.0,7,6.0,24.0,-18.0,30.0,0,0,-5.0,True,HOME,0.0,WIN
2024_16_TEN_IND,2024,16,TEN,IND,0.0,-5.551115123125783e-17,3,5,5.551115123125783e-17,0,0,2,0,0,0,0,0,1.332403186002306,-4.0,-4.0,45.5,45.5,0.0,0.0,7,30.0,38.0,-8.0,68.0,0,0,-5.5,True,HOME,0.0,WIN
2024_16_PHI_WAS,2024,16,PHI,WAS,0.0,-4.163336342344337e-17,2,1,4.163336342344337e-17,0,0,3,4,1,0,0,0,1.0024093030630563,3.5,3.5,45.0,45.0,0.0,0.0,5,33.0,36.0,-3.0,69.0,0,0,2.0,True,HOME,0.0,WIN
2024_16_MIN_SEA,2024,16,MIN,SEA,-8.326672684688674e-17,-5.551115123125783e-17,3,3,-2.775557561562892e-17,0,0,3,3,0,0,0,0,-0.6475601116331906,-3.0,-3.0,45.5,45.5,0.0,0.0,7,27.0,24.0,3.0,51.0,0,0,-4.5,True,HOME,0.0,LOSS
2024_16_NE_BUF,2024,16,NE,BUF,-2.775557561562892e-17,-1.3877787807814457e-17,4,3,-1.3877787807814457e-17,0,0,2,3,1,0,0,0,-0.3175662286939411,-8.5,-8.5,44.5,44.5,0.0,0.0,7,21.0,24.0,-3.0,45.0,0,0,-10.0,True,HOME,0.0,LOSS
2024_16_JAX_LV,2024,16,JAX,LV,0.0,-5.551115123125783e-17,3,1,5.551115123125783e-17,0,0,2,4,0,0,0,0,1.332403186002306,1.0,1.0,45.5,45.5,0.0,0.0,7,14.0,19.0,-5.0,33.0,0,0,-0.5,True,HOME,0.0,WIN
2024_16_SF_MIA,2024,16,SF,MIA,0.0,-6.938893903907227e-17,5,2,6.938893903907227e-17,0,0,1,1,0,1,0,0,1.6623970689415553,1.0,1.0,49.0,49.0,0.0,0.0,7,17.0,29.0,-12.0,46.0,0,0,-0.5,True,HOME,0.0,WIN
2024_16_TB_DAL,2024,16,TB,DAL,-5.551115123125783e-17,-5.551115123125783e-17,4,2,0.0,0,0,2,3,0,0,0,0,0.0124276542453082,-4.5,-4.5,46.5,46.5,0.0,0.0,7,24.0,26.0,-2.0,50.0,0,0,-6.0,True,HOME,0.0,LOSS
2024_16_NO_GB,2024,16,NO,GB,-8.326672684688674e-17,0.0,3,3,-8.326672684688674e-17,0,0,2,3,0,0,0,0,-1.9675356433901885,-5.0,-5.0,45.0,45.0,0.0,0.0,5,0.0,34.0,-34.0,34.0,0,0,-6.5,True,HOME,0.0,WIN
2024_17_KC_PIT,2024,17,KC,PIT,-4.163336342344337e-17,0.0,0,0,-4.163336342344337e-17,1,1,5,5,0,0,0,0,-0.97755399457244,5.5,6.0,42.5,42.0,0.5,-0.5,7,29.0,10.0,19.0,39.0,1,0,4.0,True,HOME,-0.5,LOSS
2024_17_BAL_HOU,2024,17,BAL,HOU,-8.326672684688674e-17,0.0,4,4,-8.326672684688674e-17,0,0,2,1,0,0,0,0,-1.9675356433901885,1.5,1.5,46.5,46.5,0.0,0.0,4,31.0,2.0,29.0,33.0,0,0,0.0,True,HOME,0.0,LOSS
2024_17_SEA_CHI,2024,17,SEA,CHI,-5.551115123125783e-17,0.0,3,0,-5.551115123125783e-17,0,1,3,5,0,0,0,0,-1.307547877511689,-3.5,-3.5,45.5,45.5,0.0,0.0,7,6.0,3.0,3.0,9.0,0,0,-5.0,True,HOME,0.0,LOSS
2024_17_LAC_NE,2024,17,LAC,NE,-9.714451465470121e-17,-8.326672684688674e-17,1,4,-1.3877787807814457e-17,0,0,4,1,0,1,0,0,-0.3175662286939411,2.5,2.5,41.0,41.0,0.0,0.0,7,40.0,7.0,33.0,47.0,0,0,1.0,True,HOME,0.0,LOSS
2024_17_DEN_CIN,2024,17,DEN,CIN,-5.551115123125783e-17,0.0,0,3,-5.551115123125783e-17,1,0,5,1,0,0,0,0,-1.307547877511689,-8.0,-8.0,45.5,45.5,0.0,0.0,7,24.0,30.0,-6.0,54.0,0,0,-9.5,True,HOME,0.0,LOSS
2024_17_NYJ_BUF,2024,17,NYJ,BUF,-2.775557561562892e-17,-8.326672684688674e-17,1,0,5.551115123125783e-17,0,1,3,5,0,0,0,0,1.332403186002306,-2.5,-2.5,45.5,45.5,0.0,0.0,7,14.0,40.0,-26.0,54.0,0,0,-4.0,True,HOME,0.0,WIN
2024_17_TEN_JAX,2024,17,TEN,JAX,0.0,-2.775557561562892e-17,1,3,2.775557561562892e-17,0,0,3,3,0,0,0,0,0.6724154201238071,-4.0,-4.0,46.0,46.0,0.0,0.0,7,13.0,20.0,-7.0,33.0,0,1,-2.5,True,AWAY,0.0,LOSS
2024_17_LV_NO,2024,17,LV,NO,-8.326672684688674e-17,-5.551115123125783e-17,3,4,-2.775557561562892e-17,0,0,3,1,0,0,0,0,-0.6475601116331906,-3.0,-3.0,43.0,43.0,0.0,0.0,7,25.0,10.0,15.0,35.0,0,0,-4.5,True,HOME,0.0,LOSS
2024_17_IND_NYG,2024,17,IND,NYG,-5.551115123125783e-17,-6.245004513516506e-17,5,4,6.938893903907228e-18,0,0,1,1,0,1,0,0,0.1774245957149329,2.0,2.0,43.5,43.5,0.0,0.0,7,33.0,45.0,-12.0,78.0,0,0,0.5,True,HOME,0.0,WIN
2024_17_DAL_PHI,2024,17,DAL,PHI,0.0,-5.551115123125783e-17,3,5,5.551115123125783e-17,0,0,3,1,0,1,0,0,1.332403186002306,-2.5,-2.5,47.0,47.0,0.0,0.0,5,7.0,41.0,-34.0,48.0,0,0,-4.0,True,HOME,0.0,WIN
2024_17_CAR_TB,2024,17,CAR,TB,0.0,-5.551115123125783e-17,1,3,5.551115123125783e-17,0,0,3,3,1,0,0,0,1.332403186002306,-5.0,-5.0,43.0,43.0,0.0,0.0,7,14.0,48.0,-34.0,62.0,0,0,-6.5,True,HOME,0.0,WIN
2024_17_MIA_CLE,2024,17,MIA,CLE,-5.551115123125783e-17,-2.775557561562892e-17,1,3,-2.775557561562892e-17,0,0,4,3,1,0,0,0,-0.6475601116331906,-2.0,-2.0,44.5,44.5,0.0,0.0,7,20.0,3.0,17.0,23.0,0,0,-3.5,True,HOME,0.0,LOSS
2024_17_GB_MIN,2024,17,GB,MIN,0.0,-4.163336342344337e-17,3,3,4.163336342344337e-17,0,0,3,3,0,0,0,0,1.0024093030630563,2.0,2.0,45.5,45.5,0.0,0.0,5,25.0,27.0,-2.0,52.0,0,0,0.5,True,HOME,0.0,WIN
2024_17_ATL_WAS,2024,17,ATL,WAS,-2.775557561562892e-17,-2.775557561562892e-17,0,1,0.0,1,0,5,3,0,0,0,0,0.0124276542453082,2.5,2.5,46.0,46.0,0.0,0.0,7,24.0,30.0,-6.0,54.0,0,0,1.0,True,HOME,0.0,WIN
2024_17_DET_SF,2024,17,DET,SF,-5.551115123125783e-17,0.0,3,2,-5.551115123125783e-17,0,0,2,2,0,0,0,0,-1.307547877511689,-4.5,-4.5,49.5,49.5,0.0,0.0,7,40.0,34.0,6.0,74.0,0,0,-6.0,True,HOME,0.0,LOSS
2024_18_CLE_BAL,2024,18,CLE,BAL,-1.3877787807814457e-17,-5.551115123125783e-17,4,1,4.163336342344337e-17,0,0,2,4,0,0,0,0,1.0024093030630563,-4.5,-4.5,44.5,44.5,0.0,0.0,4,10.0,35.0,-25.0,45.0,0,0,-6.0,True,HOME,0.0,WIN
2024_18_CIN_PIT,2024,18,CIN,PIT,-8.326672684688674e-17,0.0,2,3,-8.326672684688674e-17,0,0,3,3,0,0,0,0,-1.9675356433901885,1.0,1.0,43.5,43.5,0.0,0.0,7,19.0,17.0,2.0,36.0,0,0,-0.5,True,HOME,0.0,LOSS
2024_18_CAR_ATL,2024,18,CAR,ATL,0.0,-2.775557561562892e-17,2,0,2.775557561562892e-17,0,1,2,5,1,0,0,0,0.6724154201238071,-6.5,-6.5,45.5,45.5,0.0,0.0,7,44.0,38.0,6.0,82.0,0,1,-5.0,True,AWAY,0.0,WIN
2024_18_WAS_DAL,2024,18,WAS,DAL,0.0,0.0,2,2,0.0,0,0,3,3,0,0,0,0,0.0124276542453082,-5.5,-5.5,46.5,46.5,0.0,0.0,7,23.0,19.0,4.0,42.0,0,0,-7.0,True,HOME,0.0,LOSS
2024_18_CHI_GB,2024,18,CHI,GB,-1.3877787807814457e-17,0.0,0,3,-1.3877787807814457e-17,1,0,5,3,0,0,0,0,-0.3175662286939411,-3.5,-3.5,46.0,46.0,0.0,0.0,5,24.0,22.0,2.0,46.0,0,0,-5.0,True,HOME,0.0,LOSS
2024_18_JAX_IND,2024,18,JAX,IND,0.0,-2.775557561562892e-17,3,0,2.775557561562892e-17,0,1,3,5,0,0,0,0,0.6724154201238071,-2.0,-2.0,46.5,46.5,0.0,0.0,7,23.0,26.0,-3.0,49.0,0,0,-3.5,True,HOME,0.0,WIN
2024_18_BUF_NE,2024,18,BUF,NE,-6.938893903907228e-18,0.0,2,2,-6.938893903907228e-18,0,0,0,2,0,1,0,0,-0.1525692872243164,3.5,3.5,44.5,44.5,0.0,0.0,7,16.0,23.0,-7.0,39.0,0,0,2.0,True,HOME,0.0,WIN
2024_18_NYG_PHI,2024,18,NYG,PHI,-1.3877787807814457e-17,-5.551115123125783e-17,2,1,4.163336342344337e-17,0,0,2,0,1,0,0,0,1.0024093030630563,-5.0,-5.0,43.0,43.0,0.0,0.0,5,13.0,20.0,-7.0,33.0,0,0,-6.5,True,HOME,0.0,WIN
2024_18_NO_TB,2024,18,NO,TB,-5.551115123125783e-17,0.0,2,3,-5.551115123125783e-17,0,0,3,3,0,0,0,0,-1.307547877511689,-2.5,-2.5,43.0,43.0,0.0,0.0,7,19.0,27.0,-8.0,46.0,0,0,-4.0,True,HOME,0.0,WIN
2024_18_HOU_TEN,2024,18,HOU,TEN,0.0,0.0,1,3,0.0,0,0,4,1,0,0,0,0,0.0124276542453082,3.0,3.0,45.0,45.0,0.0,0.0,7,23.0,14.0,9.0,37.0,0,0,1.5,True,HOME,0.0,LOSS
2024_18_SF_ARI,2024,18,SF,ARI,0.0,-8.326672684688674e-17,1,3,8.326672684688674e-17,0,0,4,1,0,0,0,0,1.9923909518808047,4.0,4.0,43.0,43.0,0.0,0.0,7,24.0,47.0,-23.0,71.0,0,0,2.5,True,HOME,0.0,WIN
2024_18_KC_DEN,2024,18,KC,DEN,0.0,0.0,1,3,0.0,0,0,0,3,0,0,0,0,0.0124276542453082,4.0,4.0,42.5,42.5,0.0,0.0,7,0.0,38.0,-38.0,38.0,0,0,2.5,True,HOME,0.0,WIN
2024_18_LAC_LV,2024,18,LAC,LV,0.0,0.0,1,3,0.0,0,0,4,3,0,0,0,0,0.0124276542453082,1.0,1.0,43.5,43.5,0.0,0.0,7,34.0,20.0,14.0,54.0,0,1,2.5,True,AWAY,0.0,WIN
2024_18_MIA_NYJ,2024,18,MIA,NYJ,0.0,-8.326672684688674e-17,2,0,8.326672684688674e-17,0,1,3,5,1,0,0,0,1.9923909518808047,-3.0,-3.0,45.0,45.0,0.0,0.0,7,20.0,32.0,-12.0,52.0,0,0,-4.5,True,HOME,0.0,WIN
2024_18_MIN_DET,2024,18,MIN,DET,0.0,0.0,3,5,0.0,0,0,3,1,0,0,0,0,0.0124276542453082,-5.5,-5.5,47.0,47.0,0.0,0.0,7,9.0,31.0,-22.0,40.0,0,0,-7.0,True,HOME,0.0,WIN
