game_id,season,week,away,home,ol_pass_stress_away,ol_pass_stress_home,ol_chaos_index_away,ol_chaos_index_home,stress_diff,away_ol_continuity_full,home_ol_continuity_full,away_ol_continuity_count,home_ol_continuity_count,away_center_missing,home_center_missing,away_left_tackle_missing,home_left_tackle_missing,stress_z_score,spread_open,spread_close,total_open,total_close,away_score,home_score,margin,total,spread_movement,total_movement,implied_away_win_prob,stress_differential,chaos_differential,away_ol_disrupted,home_ol_disrupted,away_key_missing,home_key_missing,week_early,week_mid,week_late,predicted_spread_close,predicted_total_close,spread_clv,total_clv,bet_spread,bet_total,spread_bet_side,total_bet_side,spread_result,total_result
2025_04_BAL_KC,2025,4,BAL,KC,0.0,-8.326672684688674e-17,2,3,8.326672684688674e-17,0,0,3,3,0,0,0,0,1.9923909518808047,-2.5,-2.5,48.5,48.5,20.0,37.0,-17.0,57.0,0.0,0.0,0.34864513533394575,8.326672684688674e-17,-1,1,1,0,0,1,0,0,-2.370993,48.050987,0.0,0.0,False,False,AWAY,UNDER,LOSS,LOSS
2025_04_CHI_LV,2025,4,CHI,LV,-8.326672684688674e-17,-5.551115123125783e-17,1,4,-2.775557561562892e-17,0,0,0,1,0,0,0,0,-0.6475601116331906,1.5,1.5,47.5,47.5,25.0,24.0,1.0,49.0,0.0,0.0,0.5926665999540697,-2.7755575615628914e-17,-3,1,1,0,0,1,0,0,1.6418144,47.519627,0.0,0.0,False,False,AWAY,OVER,LOSS,WIN
2025_04_GB_DAL,2025,4,GB,DAL,0.0,-4.163336342344337e-17,3,1,4.163336342344337e-17,0,0,2,4,0,0,0,0,1.0024093030630563,-7.0,-7.0,47.5,47.5,40.0,40.0,0.0,80.0,0.0,0.0,0.14804719803168948,4.163336342344337e-17,2,1,1,0,0,1,0,0,-6.9147964,47.102978,0.0,0.0,False,False,AWAY,UNDER,WIN,LOSS
2025_04_NYJ_MIA,2025,4,NYJ,MIA,0.0,0.0,1,1,0.0,0,0,0,0,0,0,0,0,0.0124276542453082,2.5,2.5,44.5,44.5,21.0,27.0,-6.0,48.0,0.0,0.0,0.6513548646660542,0.0,0,1,1,0,0,1,0,0,2.571217,44.312572,0.0,0.0,False,False,AWAY,UNDER,LOSS,LOSS
2025_04_CIN_DEN,2025,4,CIN,DEN,-2.775557561562892e-17,-2.775557561562892e-17,4,3,0.0,0,0,1,3,0,0,0,0,0.0124276542453082,7.5,7.5,44.5,44.5,3.0,28.0,-25.0,31.0,0.0,0.0,0.8670357598021706,0.0,1,1,1,0,0,1,0,0,7.446896,44.668583,0.0,0.0,False,False,HOME,OVER,WIN,LOSS
2025_05_SF_LA,2025,5,SF,LA,-2.775557561562892e-17,0.0,1,1,-2.775557561562892e-17,0,0,0,0,0,0,0,0,-0.6475601116331906,8.5,8.5,43.5,43.5,26.0,23.0,3.0,49.0,0.0,0.0,0.8933094060543487,-2.775557561562892e-17,0,1,1,0,0,0,1,0,7.903357,43.563347,0.0,0.0,False,False,HOME,OVER,WIN,WIN
2025_05_MIN_CLE,2025,5,MIN,CLE,-2.775557561562892e-17,-5.551115123125783e-17,5,1,2.775557561562892e-17,0,0,0,4,1,0,0,0,0.6724154201238071,-3.5,-3.5,35.5,35.5,21.0,17.0,4.0,38.0,0.0,0.0,0.29421497216298875,2.7755575615628907e-17,4,1,1,1,0,0,1,0,-2.9996674,36.34132,0.0,0.0,False,False,AWAY,OVER,WIN,WIN
2025_05_HOU_BAL,2025,5,HOU,BAL,-5.551115123125783e-17,-5.551115123125783e-17,1,1,0.0,0,0,3,4,0,0,0,0,0.0124276542453082,-2.5,-2.5,41.5,41.5,44.0,10.0,34.0,54.0,0.0,0.0,0.34864513533394575,0.0,0,1,1,0,0,0,1,0,-2.345292,41.645718,0.0,0.0,False,False,AWAY,OVER,WIN,WIN
2025_05_MIA_CAR,2025,5,MIA,CAR,-5.551115123125783e-17,0.0,1,3,-5.551115123125783e-17,0,0,0,2,0,0,0,0,-1.307547877511689,-1.5,-1.5,44.5,44.5,24.0,27.0,-3.0,51.0,0.0,0.0,0.40733340004593027,-5.551115123125783e-17,-2,1,1,0,0,0,1,0,-1.4423623,44.698986,0.0,0.0,False,False,AWAY,OVER,LOSS,WIN
2025_05_LV_IND,2025,5,LV,IND,-5.551115123125783e-17,-2.775557561562892e-17,3,1,-2.775557561562892e-17,0,0,2,4,0,0,0,0,-0.6475601116331906,7.0,7.0,46.5,46.5,6.0,40.0,-34.0,46.0,0.0,0.0,0.8519528019683106,-2.7755575615628907e-17,2,1,1,0,0,0,1,0,6.851344,46.340576,0.0,0.0,False,False,HOME,UNDER,WIN,WIN
2025_05_NYG_NO,2025,5,NYG,NO,0.0,-6.938893903907227e-17,1,0,6.938893903907227e-17,0,1,0,5,0,0,0,0,1.6623970689415553,1.5,1.5,41.5,41.5,14.0,26.0,-12.0,40.0,0.0,0.0,0.5926665999540697,6.938893903907227e-17,1,1,0,0,0,0,1,0,1.5840069,41.876793,0.0,0.0,False,False,AWAY,OVER,LOSS,LOSS
2025_05_DAL_NYJ,2025,5,DAL,NYJ,-1.3877787807814457e-17,0.0,3,1,-1.3877787807814457e-17,0,0,2,0,0,0,0,0,-0.3175662286939411,1.5,1.5,48.5,48.5,37.0,22.0,15.0,59.0,0.0,0.0,0.5926665999540697,-1.3877787807814457e-17,2,1,1,0,0,0,1,0,1.453928,47.616314,0.0,0.0,False,False,HOME,UNDER,LOSS,LOSS
2025_05_DEN_PHI,2025,5,DEN,PHI,-8.326672684688674e-17,0.0,3,1,-8.326672684688674e-17,0,0,3,4,0,0,0,0,-1.9675356433901885,3.5,3.5,44.5,44.5,21.0,17.0,4.0,38.0,0.0,0.0,0.7057850278370112,-8.326672684688674e-17,2,1,1,0,0,0,1,0,3.4790776,44.505077,0.0,0.0,False,False,HOME,OVER,LOSS,LOSS
2025_05_TEN_ARI,2025,5,TEN,ARI,-5.551115123125783e-17,0.0,1,1,-5.551115123125783e-17,0,0,0,0,0,0,0,0,-1.307547877511689,7.5,7.5,41.5,41.5,22.0,21.0,1.0,43.0,0.0,0.0,0.8670357598021706,-5.551115123125783e-17,0,1,1,0,0,0,1,0,7.4418135,41.71066,0.0,0.0,False,False,HOME,OVER,WIN,WIN
2025_05_TB_SEA,2025,5,TB,SEA,-4.8572257327350605e-17,-8.326672684688674e-17,0,0,3.4694469519536136e-17,1,1,5,5,0,0,0,0,0.8374123615934318,3.5,3.5,44.5,44.5,38.0,35.0,3.0,73.0,0.0,0.0,0.7057850278370112,3.4694469519536136e-17,0,0,0,0,0,0,1,0,3.5377955,44.807034,0.0,0.0,False,False,AWAY,OVER,LOSS,WIN
2025_05_DET_CIN,2025,5,DET,CIN,-5.551115123125783e-17,-5.551115123125783e-17,1,3,0.0,0,0,0,3,0,0,0,0,0.0124276542453082,-10.5,-10.5,49.5,49.5,37.0,24.0,13.0,61.0,0.0,0.0,0.0675466911396291,0.0,-2,1,1,0,0,0,1,0,-10.990069,48.849735,0.0,0.0,False,False,HOME,UNDER,LOSS,LOSS
2025_05_WAS_LAC,2025,5,WAS,LAC,-6.938893903907228e-18,0.0,0,2,-6.938893903907228e-18,1,0,5,2,0,0,0,0,-0.1525692872243164,2.5,2.5,47.5,47.5,27.0,10.0,17.0,37.0,0.0,0.0,0.6513548646660542,-6.938893903907228e-18,-2,0,1,0,0,0,1,0,2.5463836,46.891014,0.0,0.0,False,False,AWAY,UNDER,WIN,WIN
2025_05_NE_BUF,2025,5,NE,BUF,0.0,-5.551115123125783e-17,1,4,5.551115123125783e-17,0,0,0,1,0,1,0,0,1.332403186002306,7.5,7.5,49.5,49.5,23.0,20.0,3.0,43.0,0.0,0.0,0.8670357598021706,5.551115123125783e-17,-3,1,1,0,1,0,1,0,7.507694,48.644863,0.0,0.0,False,False,AWAY,UNDER,LOSS,WIN
2025_05_KC_JAX,2025,5,KC,JAX,-2.775557561562892e-17,0.0,0,1,-2.775557561562892e-17,1,0,5,0,0,0,0,0,-0.6475601116331906,-3.5,-3.5,45.5,45.5,28.0,31.0,-3.0,59.0,0.0,0.0,0.29421497216298875,-2.775557561562892e-17,-1,0,1,0,0,0,1,0,-3.3714428,45.12279,0.0,0.0,False,False,AWAY,UNDER,WIN,LOSS
2025_06_PHI_NYG,2025,6,PHI,NYG,-5.551115123125783e-17,-5.551115123125783e-17,1,1,0.0,0,0,0,0,0,0,0,0,0.0124276542453082,-7.0,-7.0,40.5,40.5,17.0,34.0,-17.0,51.0,0.0,0.0,0.14804719803168948,0.0,0,1,1,0,0,0,1,0,-6.7712545,40.410805,0.0,0.0,False,False,AWAY,UNDER,LOSS,LOSS
2025_06_DEN_NYJ,2025,6,DEN,NYJ,0.0,0.0,4,1,0.0,0,0,1,0,0,0,0,0,0.0124276542453082,-7.5,-7.5,43.5,43.5,13.0,11.0,2.0,24.0,0.0,0.0,0.13296424019782926,0.0,3,1,1,0,0,0,1,0,-7.2233906,43.846375,0.0,0.0,False,False,AWAY,OVER,WIN,LOSS
2025_06_LA_BAL,2025,6,LA,BAL,-2.775557561562892e-17,-5.551115123125783e-17,1,1,2.775557561562892e-17,0,0,0,4,0,0,0,0,0.6724154201238071,-7.0,-7.0,43.5,43.5,17.0,3.0,14.0,20.0,0.0,0.0,0.14804719803168948,2.7755575615628907e-17,0,1,1,0,0,0,1,0,-6.74214,43.53764,0.0,0.0,False,False,AWAY,OVER,WIN,LOSS
2025_06_DAL_CAR,2025,6,DAL,CAR,-5.551115123125783e-17,-2.775557561562892e-17,2,2,-2.775557561562892e-17,0,0,3,3,0,0,0,0,-0.6475601116331906,-3.0,-3.0,47.5,47.5,27.0,30.0,-3.0,57.0,0.0,0.0,0.320821300824607,-2.7755575615628907e-17,0,1,1,0,0,0,1,0,-2.961279,47.084415,0.0,0.0,False,False,AWAY,UNDER,PUSH,LOSS
2025_06_ARI_IND,2025,6,ARI,IND,0.0,-2.775557561562892e-17,1,0,2.775557561562892e-17,0,1,0,5,0,0,0,0,0.6724154201238071,8.5,8.5,46.5,46.5,27.0,31.0,-4.0,58.0,0.0,0.0,0.8933094060543487,2.775557561562892e-17,1,1,0,0,0,0,1,0,7.9141994,46.41216,0.0,0.0,False,False,HOME,UNDER,WIN,LOSS
2025_06_SEA_JAX,2025,6,SEA,JAX,0.0,-5.551115123125783e-17,0,1,5.551115123125783e-17,1,0,5,0,0,0,0,0,1.332403186002306,-1.5,-1.5,47.5,47.5,20.0,12.0,8.0,32.0,0.0,0.0,0.40733340004593027,5.551115123125783e-17,-1,0,1,0,0,0,1,0,-1.341945,47.18353,0.0,0.0,False,False,AWAY,UNDER,WIN,WIN
2025_06_LAC_MIA,2025,6,LAC,MIA,-2.775557561562892e-17,-5.551115123125783e-17,3,1,2.775557561562892e-17,0,0,2,0,0,0,0,0,0.6724154201238071,-3.5,-3.5,45.5,45.5,29.0,27.0,2.0,56.0,0.0,0.0,0.29421497216298875,2.7755575615628907e-17,2,1,1,0,0,0,1,0,-3.4929645,45.04457,0.0,0.0,False,False,AWAY,UNDER,WIN,LOSS
2025_06_NE_NO,2025,6,NE,NO,-5.551115123125783e-17,-2.775557561562892e-17,1,1,-2.775557561562892e-17,0,0,0,0,0,0,0,0,-0.6475601116331906,-3.5,-3.5,46.5,46.5,25.0,19.0,6.0,44.0,0.0,0.0,0.29421497216298875,-2.7755575615628907e-17,0,1,1,0,0,0,1,0,-3.329987,46.07282,0.0,0.0,False,False,AWAY,UNDER,WIN,WIN
2025_06_CLE_PIT,2025,6,CLE,PIT,0.0,0.0,3,3,0.0,0,0,2,3,0,0,0,0,0.0124276542453082,5.5,5.5,37.5,37.5,9.0,23.0,-14.0,32.0,0.0,0.0,0.7981867777396212,0.0,0,1,1,0,0,0,1,0,5.454636,37.959057,0.0,0.0,False,False,HOME,OVER,WIN,LOSS
2025_06_TEN_LV,2025,6,TEN,LV,0.0,0.0,1,3,0.0,0,0,0,2,0,0,0,0,0.0124276542453082,3.5,3.5,41.5,41.5,10.0,20.0,-10.0,30.0,0.0,0.0,0.7057850278370112,0.0,-2,1,1,0,0,0,1,0,3.6129732,41.651253,0.0,0.0,False,False,AWAY,OVER,LOSS,LOSS
2025_06_CIN_GB,2025,6,CIN,GB,0.0,-2.775557561562892e-17,1,3,2.775557561562892e-17,0,0,4,2,0,0,0,0,0.6724154201238071,14.0,14.0,44.5,44.5,18.0,27.0,-9.0,45.0,0.0,0.0,0.9706877692486436,2.775557561562892e-17,-2,1,1,0,0,0,1,0,13.813186,44.118572,0.0,0.0,False,False,HOME,UNDER,WIN,LOSS
2025_06_SF_TB,2025,6,SF,TB,0.0,-2.775557561562892e-17,1,3,2.775557561562892e-17,0,0,0,3,0,0,0,0,0.6724154201238071,3.5,3.5,46.5,46.5,19.0,30.0,-11.0,49.0,0.0,0.0,0.7057850278370112,2.775557561562892e-17,-2,1,1,0,0,0,1,0,3.6208975,46.103664,0.0,0.0,False,False,AWAY,UNDER,LOSS,LOSS
2025_06_DET_KC,2025,6,DET,KC,0.0,0.0,1,1,0.0,0,0,0,0,0,0,0,0,0.0124276542453082,2.5,2.5,51.5,51.5,17.0,30.0,-13.0,47.0,0.0,0.0,0.6513548646660542,0.0,0,1,1,0,0,0,1,0,2.574836,50.753895,0.0,0.0,False,False,AWAY,UNDER,LOSS,WIN
2025_06_BUF_ATL,2025,6,BUF,ATL,0.0,-5.551115123125783e-17,0,1,5.551115123125783e-17,1,0,5,0,1,0,0,0,1.332403186002306,-3.5,-3.5,49.5,49.5,14.0,24.0,-10.0,38.0,0.0,0.0,0.29421497216298875,5.551115123125783e-17,-1,0,1,1,0,0,1,0,-3.3276792,48.386864,0.0,0.0,False,True,AWAY,UNDER,LOSS,WIN
2025_06_CHI_WAS,2025,6,CHI,WAS,-5.551115123125783e-17,0.0,1,5,-5.551115123125783e-17,0,0,0,1,0,0,0,0,-1.307547877511689,5.5,5.5,49.5,49.5,25.0,24.0,1.0,49.0,0.0,0.0,0.7981867777396212,-5.551115123125783e-17,-4,1,1,0,0,0,1,0,5.435633,49.459557,0.0,0.0,False,False,HOME,UNDER,WIN,WIN
2025_07_PIT_CIN,2025,7,PIT,CIN,-5.551115123125783e-17,0.0,3,0,-5.551115123125783e-17,0,1,3,5,0,0,0,0,-1.307547877511689,-5.5,-5.5,45.5,45.5,31.0,33.0,-2.0,64.0,0.0,0.0,0.20181322226037884,-5.551115123125783e-17,3,1,0,0,0,0,1,0,-5.418322,45.872875,0.0,0.0,False,False,AWAY,OVER,WIN,WIN
2025_07_LA_JAX,2025,7,LA,JAX,-2.775557561562892e-17,0.0,1,1,-2.775557561562892e-17,0,0,0,0,0,0,0,0,-0.6475601116331906,-3.0,-3.0,44.5,44.5,35.0,7.0,28.0,42.0,0.0,0.0,0.320821300824607,-2.775557561562892e-17,0,1,1,0,0,0,1,0,-2.8524706,44.3889,0.0,0.0,False,False,AWAY,UNDER,WIN,WIN
2025_07_NO_CHI,2025,7,NO,CHI,-5.551115123125783e-17,-8.326672684688674e-17,1,1,2.775557561562892e-17,0,0,0,0,0,0,0,0,0.6724154201238071,4.5,4.5,43.5,43.5,14.0,26.0,-12.0,40.0,0.0,0.0,0.7549149868676283,2.7755575615628914e-17,0,1,1,0,0,0,1,0,4.6362824,43.76667,0.0,0.0,False,False,AWAY,OVER,LOSS,LOSS
2025_07_MIA_CLE,2025,7,MIA,CLE,0.0,-2.775557561562892e-17,1,3,2.775557561562892e-17,0,0,0,3,0,0,0,0,0.6724154201238071,2.5,2.5,34.5,34.5,6.0,31.0,-25.0,37.0,0.0,0.0,0.6513548646660542,2.775557561562892e-17,-2,1,1,0,0,0,1,0,2.62872,35.758827,0.0,0.0,False,True,AWAY,OVER,LOSS,WIN
2025_07_LV_KC,2025,7,LV,KC,-5.551115123125783e-17,-1.3877787807814457e-17,3,1,-4.163336342344337e-17,0,0,3,0,0,0,0,0,-0.97755399457244,13.5,13.5,44.5,44.5,0.0,31.0,-31.0,31.0,0.0,0.0,0.9669140216112958,-4.163336342344337e-17,2,1,1,0,0,0,1,0,12.823191,44.316196,0.0,0.0,False,False,HOME,UNDER,WIN,WIN
2025_07_PHI_MIN,2025,7,PHI,MIN,-8.326672684688674e-17,-5.551115123125783e-17,3,2,-2.775557561562892e-17,0,0,2,2,0,1,0,0,-0.6475601116331906,-2.5,-2.5,43.5,43.5,28.0,22.0,6.0,50.0,0.0,0.0,0.34864513533394575,-2.7755575615628914e-17,1,1,1,0,1,0,1,0,-2.677083,43.55982,0.0,0.0,False,False,HOME,OVER,LOSS,WIN
2025_07_CAR_NYJ,2025,7,CAR,NYJ,-5.551115123125783e-17,0.0,1,1,-5.551115123125783e-17,0,0,0,0,0,0,0,0,-1.307547877511689,1.5,1.5,39.5,39.5,13.0,6.0,7.0,19.0,0.0,0.0,0.5926665999540697,-5.551115123125783e-17,0,1,1,0,0,0,1,0,1.4977918,39.901077,0.0,0.0,False,False,HOME,OVER,LOSS,LOSS
2025_07_NE_TEN,2025,7,NE,TEN,0.0,0.0,1,3,0.0,0,0,0,2,0,0,0,0,0.0124276542453082,-6.5,-6.5,40.5,40.5,31.0,13.0,18.0,44.0,0.0,0.0,0.16451646289656316,0.0,-2,1,1,0,0,0,1,0,-6.1003633,40.54644,0.0,0.0,False,False,AWAY,OVER,WIN,WIN
2025_07_NYG_DEN,2025,7,NYG,DEN,0.0,-4.163336342344337e-17,1,1,4.163336342344337e-17,0,0,0,4,0,0,0,0,1.0024093030630563,7.5,7.5,39.5,39.5,32.0,33.0,-1.0,65.0,0.0,0.0,0.8670357598021706,4.163336342344337e-17,0,1,1,0,0,0,1,0,7.530787,40.071373,0.0,0.0,False,False,AWAY,OVER,LOSS,WIN
2025_07_IND_LAC,2025,7,IND,LAC,-5.551115123125783e-17,0.0,0,5,-5.551115123125783e-17,1,0,5,1,0,0,0,0,-1.307547877511689,2.5,2.5,48.5,48.5,38.0,24.0,14.0,62.0,0.0,0.0,0.6513548646660542,-5.551115123125783e-17,-5,0,1,0,0,0,1,0,2.3509867,48.802486,0.0,0.0,False,False,HOME,OVER,LOSS,WIN
2025_07_GB_ARI,2025,7,GB,ARI,-2.775557561562892e-17,0.0,3,1,-2.775557561562892e-17,0,0,3,0,0,0,0,0,-0.6475601116331906,-7.0,-7.0,44.5,44.5,27.0,23.0,4.0,50.0,0.0,0.0,0.14804719803168948,-2.775557561562892e-17,2,1,1,0,0,0,1,0,-6.906506,44.263264,0.0,0.0,False,False,AWAY,UNDER,WIN,LOSS
2025_07_WAS_DAL,2025,7,WAS,DAL,-8.326672684688674e-17,-5.551115123125783e-17,1,2,-2.775557561562892e-17,0,0,4,3,0,0,0,0,-0.6475601116331906,1.5,1.5,54.5,54.5,22.0,44.0,-22.0,66.0,0.0,0.0,0.5926665999540697,-2.7755575615628914e-17,-1,1,1,0,0,0,1,0,1.4743705,53.17709,0.0,0.0,False,True,HOME,UNDER,WIN,LOSS
2025_07_ATL_SF,2025,7,ATL,SF,-5.551115123125783e-17,-8.326672684688674e-17,1,1,2.775557561562892e-17,0,0,0,0,0,0,0,0,0.6724154201238071,1.5,1.5,46.5,46.5,10.0,20.0,-10.0,30.0,0.0,0.0,0.5926665999540697,2.7755575615628914e-17,0,1,1,0,0,0,1,0,1.5843575,46.166264,0.0,0.0,False,False,AWAY,UNDER,LOSS,WIN
2025_07_TB_DET,2025,7,TB,DET,-8.326672684688674e-17,-5.551115123125783e-17,1,3,-2.775557561562892e-17,0,0,4,2,0,0,0,0,-0.6475601116331906,6.0,6.0,54.5,54.5,9.0,24.0,-15.0,33.0,0.0,0.0,0.8175744761936437,-2.7755575615628914e-17,-2,1,1,0,0,0,1,0,5.912298,53.337376,0.0,0.0,False,True,HOME,UNDER,WIN,WIN
2025_07_HOU_SEA,2025,7,HOU,SEA,-8.326672684688674e-17,-5.551115123125783e-17,3,0,-2.775557561562892e-17,0,1,1,5,0,0,0,0,-0.6475601116331906,3.0,3.0,41.5,41.5,19.0,27.0,-8.0,46.0,0.0,0.0,0.679178699175393,-2.7755575615628914e-17,3,1,0,0,0,0,1,0,3.029118,42.089443,0.0,0.0,False,False,AWAY,OVER,LOSS,WIN
2025_08_MIN_LAC,2025,8,MIN,LAC,-5.551115123125783e-17,0.0,2,1,-5.551115123125783e-17,0,0,2,3,1,0,0,0,-1.307547877511689,3.0,3.0,45.5,45.5,10.0,37.0,-27.0,47.0,0.0,0.0,0.679178699175393,-5.551115123125783e-17,1,1,1,1,0,0,1,0,2.8410797,45.18411,0.0,0.0,False,False,HOME,UNDER,WIN,LOSS
2025_08_MIA_ATL,2025,8,MIA,ATL,0.0,-2.775557561562892e-17,1,1,2.775557561562892e-17,0,0,0,0,0,0,0,0,0.6724154201238071,7.0,7.0,44.5,44.5,34.0,10.0,24.0,44.0,0.0,0.0,0.8519528019683106,2.775557561562892e-17,0,1,1,0,0,0,1,0,6.983422,44.324722,0.0,0.0,False,False,HOME,UNDER,LOSS,WIN
2025_08_CHI_BAL,2025,8,CHI,BAL,-4.163336342344337e-17,-8.326672684688674e-17,1,3,4.163336342344337e-17,0,0,0,3,0,0,0,0,1.0024093030630563,2.5,2.5,45.5,45.5,16.0,30.0,-14.0,46.0,0.0,0.0,0.6513548646660542,4.163336342344337e-17,-2,1,1,0,0,0,1,0,2.631989,45.20351,0.0,0.0,False,False,AWAY,UNDER,LOSS,LOSS
2025_08_BUF_CAR,2025,8,BUF,CAR,-5.551115123125783e-17,0.0,3,3,-5.551115123125783e-17,0,0,3,2,1,0,0,0,-1.307547877511689,-7.0,-7.0,47.5,47.5,40.0,9.0,31.0,49.0,0.0,0.0,0.14804719803168948,-5.551115123125783e-17,0,1,1,1,0,0,1,0,-6.618193,46.73151,0.0,0.0,False,False,AWAY,UNDER,WIN,LOSS
2025_08_NYJ_CIN,2025,8,NYJ,CIN,-1.0408340855860844e-17,-8.326672684688674e-17,1,3,7.28583859910259e-17,0,0,0,2,0,0,0,0,1.7448955396763677,5.5,5.5,43.5,43.5,39.0,38.0,1.0,77.0,0.0,0.0,0.7981867777396212,7.28583859910259e-17,-2,1,1,0,0,0,1,0,5.637745,43.11708,0.0,0.0,False,False,AWAY,UNDER,LOSS,LOSS
2025_08_SF_HOU,2025,8,SF,HOU,-8.326672684688674e-17,-4.8572257327350605e-17,1,0,-3.4694469519536136e-17,0,1,0,5,0,0,0,0,-0.8125570531028152,2.5,2.5,41.5,41.5,15.0,26.0,-11.0,41.0,0.0,0.0,0.6513548646660542,-3.4694469519536136e-17,1,1,0,0,0,0,1,0,2.5109465,41.66622,0.0,0.0,False,False,AWAY,OVER,LOSS,LOSS
2025_08_CLE_NE,2025,8,CLE,NE,0.0,0.0,3,1,0.0,0,0,2,0,0,0,0,0,0.0124276542453082,7.0,7.0,40.5,40.5,13.0,32.0,-19.0,45.0,0.0,0.0,0.8519528019683106,0.0,2,1,1,0,0,0,1,0,6.843451,40.601242,0.0,0.0,False,False,HOME,OVER,WIN,WIN
2025_08_NYG_PHI,2025,8,NYG,PHI,0.0,-5.551115123125783e-17,1,3,5.551115123125783e-17,0,0,0,2,0,0,0,0,1.332403186002306,7.0,7.0,43.5,43.5,20.0,38.0,-18.0,58.0,0.0,0.0,0.8519528019683106,5.551115123125783e-17,-2,1,1,0,0,0,1,0,7.0330005,43.334644,0.0,0.0,False,False,AWAY,UNDER,LOSS,LOSS
2025_08_TB_NO,2025,8,TB,NO,0.0,-2.775557561562892e-17,2,1,2.775557561562892e-17,0,0,3,4,0,0,0,0,0.6724154201238071,-4.5,-4.5,46.5,46.5,23.0,3.0,20.0,26.0,0.0,0.0,0.24508501313237172,2.775557561562892e-17,1,1,1,0,0,0,1,0,-4.4581203,46.15947,0.0,0.0,False,False,AWAY,UNDER,WIN,WIN
2025_08_DAL_DEN,2025,8,DAL,DEN,-8.326672684688674e-17,-5.2041704279304207e-17,0,0,-3.122502256758253e-17,1,1,5,5,0,0,0,0,-0.7300585823680029,3.5,3.5,51.5,51.5,24.0,44.0,-20.0,68.0,0.0,0.0,0.7057850278370112,-3.1225022567582534e-17,0,0,0,0,0,0,1,0,3.377489,51.04622,0.0,0.0,False,False,HOME,UNDER,WIN,LOSS
2025_08_TEN_IND,2025,8,TEN,IND,-8.326672684688674e-17,-5.551115123125783e-17,0,0,-2.775557561562892e-17,1,1,5,5,0,0,0,0,-0.6475601116331906,15.5,15.5,47.5,47.5,14.0,38.0,-24.0,52.0,0.0,0.0,0.9796676466573412,-2.7755575615628914e-17,0,0,0,0,0,0,1,0,15.012729,47.197433,0.0,0.0,False,False,HOME,UNDER,WIN,LOSS
2025_08_GB_PIT,2025,8,GB,PIT,-5.551115123125783e-17,-8.326672684688674e-17,3,0,2.775557561562892e-17,0,1,3,5,0,0,0,0,0.6724154201238071,-3.0,-3.0,46.5,46.5,35.0,25.0,10.0,60.0,0.0,0.0,0.320821300824607,2.7755575615628914e-17,3,1,0,0,0,0,1,0,-3.0118291,46.886295,0.0,0.0,False,False,HOME,OVER,LOSS,WIN
2025_08_WAS_KC,2025,8,WAS,KC,-5.551115123125783e-17,-8.326672684688674e-17,3,1,2.775557561562892e-17,0,0,2,0,0,0,0,0,0.6724154201238071,10.5,10.5,48.5,48.5,7.0,28.0,-21.0,35.0,0.0,0.0,0.9324533088603709,2.7755575615628914e-17,2,1,1,0,0,0,1,0,10.257246,47.96539,0.0,0.0,False,False,HOME,UNDER,WIN,WIN
