posteam,season,week,punt_net_yards,field_goal_make_pct,kick_return_avg,punt_return_avg
LA,2022,17,44.4,1.0,0.0,0.0
LA,2022,18,43.266666,1.0,3.4,4.4
LA,2023,1,43.25,0.6,2.0,1.75
LA,2023,2,51.25,1.0,3.3333333,2.75
LA,2023,3,50.4,1.0,3.2,0.6
LA,2023,4,37.25,0.6,0.0,3.75
LA,2023,5,53.75,0.7744444444444445,0.0,0.0
LA,2023,6,36.5,1.0,0.0,10.0
LA,2023,7,52.0,0.3333333333333333,2.4,0.0
LA,2023,8,39.1,1.0,0.0,-2.5
LA,2023,9,35.55,0.5,11.2,9.25
LA,2023,11,45.1,1.0,0.0,7.5
LA,2023,12,32.1,0.5,0.0,4.4
LA,2023,13,55.6,0.6666666666666666,1.3333334,3.0
LA,2023,14,49.583332,1.0,2.75,2.25
LA,2023,15,43.86667,0.6666666666666666,0.0,0.8
LA,2023,16,23.0,0.75,1.0,0.0
LA,2023,17,57.4,0.7744444444444445,0.0,0.0
LA,2023,18,39.333332,0.7744444444444445,0.0,8.666667
LA,2023,19,46.5,1.0,4.8,0.0
LA,2024,1,47.0,1.0,4.0,0.0
LA,2024,2,41.75,1.0,5.125,12.0
LA,2024,3,23.333332,1.0,0.0,19.0
LA,2024,4,63.6,0.8,0.0,3.4
LA,2024,5,43.0,0.7895833333333333,18.5,0.0
LA,2024,7,41.5,0.0,0.0,2.0
LA,2024,8,41.333336,0.7895833333333333,0.0,1.3333334
LA,2024,9,32.69643,1.0,17.25,2.4285715
LA,2024,10,49.333332,0.8333333333333334,6.6666665,0.0
LA,2024,11,34.5,0.0,13.666667,0.0
LA,2024,12,28.75,0.0,7.75,11.0
LA,2024,13,38.666668,0.7895833333333333,25.0,0.0
LA,2024,14,43.5,1.0,13.666667,4.0
LA,2024,15,52.7381,1.0,17.0,1.4285715
LA,2024,16,39.5,1.0,19.0,4.08373
LA,2024,17,48.333332,1.0,11.0,1.5
LA,2024,18,44.0,1.0,17.0,7.5
LA,2024,19,47.533333,1.0,0.0,2.6666667
LA,2024,20,46.15,1.0,8.25,5.25
LA,2025,1,38.75,0.7333333333333333,20.0,5.25
LA,2025,2,45.533333,1.0,20.0,2.8
LA,2025,3,22.75,0.6666666666666666,23.0,13.25
LA,2025,4,52.75,1.0,24.4,0.0
LA,2025,5,49.75,0.5,20.333334,5.25
LA,2025,6,56.5,0.5,12.5,0.0
LA,2025,7,45.0,0.7333333333333333,32.0,3.4
LAC,2022,1,49.0,0.5,3.0,0.0
LAC,2022,2,37.666668,1.0,7.1666665,2.8333333
LAC,2022,3,37.75,1.0,5.125,6.0
LAC,2022,4,38.25,1.0,13.6,8.0
LAC,2022,5,31.0,1.0,7.8,6.0
LAC,2022,6,38.42857,1.0,11.25,5.571429
LAC,2022,7,45.6,0.9362745098039216,5.888889,0.0
LAC,2022,9,34.75,1.0,4.5,7.25
LAC,2022,10,40.0,1.0,5.0,0.0
LAC,2022,11,49.0,1.0,7.714286,0.0
LAC,2022,12,30.666668,1.0,0.0,8.333333
LAC,2022,13,39.916668,0.6666666666666666,14.833333,5.75
LAC,2022,14,40.714287,1.0,0.0,3.2857144
LAC,2022,15,34.0,1.0,5.6666665,7.571429
LAC,2022,16,29.916668,1.0,0.0,8.333333
LAC,2022,17,35.05,1.0,0.0,5.2
LAC,2022,18,48.399998,1.0,0.0,7.4
LAC,2022,19,40.6,0.75,10.2,0.0
LAC,2023,1,45.333332,1.0,0.0,3.0
LAC,2023,2,26.4,1.0,4.8,12.6
LAC,2023,3,37.333332,0.0,0.0,0.0
LAC,2023,4,36.4,1.0,3.75,3.6
LAC,2023,6,31.099998,1.0,0.0,9.5
LAC,2023,7,52.2,1.0,0.0,0.0
LAC,2023,8,42.0,1.0,0.0,2.0
LAC,2023,9,30.642857,1.0,0.0,14.857142
LAC,2023,10,53.5,1.0,3.857143,0.0
LAC,2023,11,46.166668,1.0,11.6,1.5
LAC,2023,12,44.333332,1.0,4.2,7.6666665
LAC,2023,13,38.017857,1.0,0.0,7.857143
LAC,2023,14,57.4,0.9166666666666666,8.8,0.0
LAC,2023,15,41.86667,0.9166666666666666,11.6,7.3333335
LAC,2023,16,46.75,1.0,3.2,3.25
LAC,2023,17,43.6,0.75,0.0,2.4
LAC,2023,18,43.6,1.0,17.25,0.0
LAC,2024,1,45.62857,1.0,11.666667,1.8
LAC,2024,2,40.857143,1.0,6.5,2.142857
LAC,2024,3,48.333332,1.0,7.4,1.6666666
LAC,2024,4,53.0,0.5,0.0,0.0
LAC,2024,6,34.55,1.0,0.0,5.2
LAC,2024,7,37.5,1.0,0.0,0.0
LAC,2024,8,54.22222,1.0,19.0,3.1111112
LAC,2024,9,36.47619,0.0,0.0,10.666667
LAC,2024,10,35.166668,1.0,18.666666,3.5
LAC,2024,11,39.06667,1.0,5.3333335,7.6
LAC,2024,12,34.916668,1.0,7.6666665,6.3333335
LAC,2024,13,48.666668,1.0,0.0,0.0
LAC,2024,14,42.6,1.0,21.2,0.0
LAC,2024,15,47.0,1.0,20.222221,3.1325862
LAC,2024,16,38.266666,1.0,0.0,3.4
LAC,2024,17,41.5,1.0,8.5,4.5
LAC,2024,18,43.666668,0.8,0.0,3.3333333
LAC,2024,19,44.2,1.0,10.857142,0.0
LAC,2025,1,53.0,1.0,13.4,0.0
LAC,2025,2,49.166668,1.0,20.0,3.5
LAC,2025,3,42.657143,1.0,25.4,7.142857
LAC,2025,4,43.8,1.0,14.6,5.0
LAC,2025,5,48.0,1.0,14.666667,0.0
LAC,2025,6,41.5,1.0,26.2,5.5
LAC,2025,7,54.5,1.0,24.5,-1.5
LV,2022,1,52.0,1.0,0.0,1.0
LV,2022,2,53.666668,1.0,0.0,0.0
LV,2022,3,43.666668,1.0,5.75,4.3333335
LV,2022,4,52.35,1.0,9.8,1.4
LV,2022,5,51.0,1.0,3.2,1.0
LV,2022,7,46.5,1.0,14.6,0.0
LV,2022,8,44.3,0.9388888888888889,8.4,1.5
LV,2022,9,39.333332,1.0,4.2,9.666667
LV,2022,10,53.13333,0.9388888888888889,17.2,5.6666665
LV,2022,11,39.75,0.75,11.5,7.0
LV,2022,12,42.75,0.6666666666666666,9.125,2.75
LV,2022,13,45.25,0.6666666666666666,0.0,0.0
LV,2022,14,49.333332,1.0,3.75,0.0
LV,2022,15,42.285713,1.0,21.0,4.0
LV,2022,16,37.266666,1.0,12.5,4.3333335
LV,2022,17,40.5,1.0,0.0,0.0
LV,2022,18,59.0,1.0,5.0,2.0
LV,2023,1,49.0,1.0,0.0,0.0
LV,2023,2,49.666668,1.0,3.2857144,0.0
LV,2023,3,45.06667,1.0,0.0,7.3333335
LV,2023,4,53.55,1.0,8.0,0.25
LV,2023,5,45.75,0.3333333333333333,7.25,1.5
LV,2023,6,47.166668,1.0,0.0,4.3333335
LV,2023,7,35.0,0.6666666666666666,8.5,6.0
LV,2023,8,48.4,0.8928571428571429,0.2857143,0.0
LV,2023,9,62.1,1.0,0.0,1.5
LV,2023,10,40.8,1.0,5.0,9.8
LV,2023,11,48.5,1.0,0.0,4.0
LV,2023,12,35.75,0.5,4.1666665,3.25
LV,2023,14,47.90278,0.8928571428571429,8.0,6.2222223
LV,2023,15,46.86667,0.8928571428571429,6.25,4.8
LV,2023,16,45.166668,1.0,0.0,0.0
LV,2023,17,36.4,1.0,0.0,1.0
LV,2023,18,57.7,1.0,8.666667,0.8
LV,2024,1,49.0,0.5,4.6666665,4.0
LV,2024,2,38.666668,1.0,10.0,4.0
LV,2024,3,52.2,0.0,7.571429,0.0
LV,2024,4,53.2,1.0,12.25,4.8
LV,2024,5,53.4,1.0,3.8333333,0.0
LV,2024,6,42.833332,0.8385416666666666,3.875,-0.33333334
LV,2024,7,46.333332,1.0,0.0,1.1666666
LV,2024,8,55.5,1.0,0.0,8.5
LV,2024,9,46.0,1.0,0.0,10.0
LV,2024,11,54.0,1.0,4.428571,3.8752975
LV,2024,12,44.0,1.0,7.375,3.5
LV,2024,13,38.86667,0.25,25.5,7.8
LV,2024,14,34.25,1.0,11.8,10.0
LV,2024,15,31.8,1.0,6.0,0.0
LV,2024,16,43.5,0.6666666666666666,0.0,4.0
LV,2024,17,44.92857,1.0,26.0,4.571429
LV,2024,18,60.0,1.0,7.25,0.0
LV,2025,1,47.63333,0.6666666666666666,24.0,2.1666667
LV,2025,2,52.0,1.0,18.2,5.0
LV,2025,3,45.666668,1.0,15.714286,3.3333333
LV,2025,4,57.666668,0.5,27.142857,2.3333333
LV,2025,5,11.0,0.6666666666666666,14.285714,4.0
LV,2025,6,32.35,1.0,28.5,9.4
LV,2025,7,45.166668,0.8055555555555555,16.666666,2.0
MIA,2022,1,45.75,1.0,14.0,0.0
MIA,2022,2,37.0,0.7760416666666666,2.5714285,4.0
MIA,2022,3,43.6,0.7760416666666666,13.5,0.0
MIA,2022,4,48.5,0.75,7.0,1.5
MIA,2022,5,44.166668,0.5,0.0,-0.5
MIA,2022,6,50.966667,0.5,6.25,0.2
MIA,2022,7,42.5,1.0,9.333333,0.16666667
MIA,2022,8,26.0,1.0,2.6,12.0
MIA,2022,9,47.0,0.0,3.0,4.0
MIA,2022,12,46.190475,1.0,0.0,3.142857
MIA,2022,13,46.25,1.0,4.25,5.25
MIA,2022,14,46.714287,1.0,0.0,0.0
MIA,2022,15,41.75,1.0,7.0,0.0
MIA,2022,16,46.0,0.6666666666666666,17.428572,0.0
MIA,2022,17,44.65,0.0,15.8,2.6
MIA,2022,18,45.25,1.0,0.0,0.0
MIA,2022,19,33.066666,1.0,3.2857144,10.6
MIA,2023,1,38.0,1.0,0.0,0.0
MIA,2023,2,41.25,0.3333333333333333,0.0,6.75
MIA,2023,3,42.0,0.8888888888888888,0.0,6.0
MIA,2023,4,46.0,0.8888888888888888,10.111111,0.0
MIA,2023,5,34.5,1.0,5.0,0.0
MIA,2023,6,48.5,0.8888888888888888,0.0,0.0
MIA,2023,7,29.0,1.0,17.5,16.0
MIA,2023,8,45.266666,1.0,6.25,3.4
MIA,2023,9,43.97619,0.8888888888888888,0.0,1.1666666
MIA,2023,11,42.666668,0.6666666666666666,0.0,5.0
MIA,2023,12,32.333332,1.0,11.0,7.6666665
MIA,2023,13,40.93333,1.0,0.0,1.4
MIA,2023,14,47.0,0.6666666666666666,19.8,0.0
MIA,2023,15,25.15,1.0,0.0,10.6
MIA,2023,16,44.833332,1.0,0.0,10.666667
MIA,2023,17,52.666668,1.0,8.222222,0.0
MIA,2023,18,47.8,0.8888888888888888,0.0,0.0
MIA,2023,19,40.75,0.8888888888888888,12.571428,0.0
MIA,2024,1,47.333332,0.6666666666666666,0.0,2.1666667
MIA,2024,2,48.0,1.0,0.0,0.0
MIA,2024,3,35.166668,0.5,18.2,11.0
MIA,2024,4,42.199997,1.0,0.0,5.4
MIA,2024,5,27.333334,0.75,6.3333335,2.0
MIA,2024,7,45.095238,0.5,6.5,2.5714285
MIA,2024,8,37.666668,1.0,7.0,8.333333
MIA,2024,9,38.0,1.0,7.857143,-1.0
MIA,2024,10,37.666668,1.0,0.0,7.0
MIA,2024,12,45.0,1.0,0.0,3.0
MIA,2024,13,47.416668,1.0,18.0,1.25
MIA,2024,14,44.333332,1.0,15.375,5.0
MIA,2024,15,55.533333,1.0,18.25,4.8
MIA,2024,16,45.25,1.0,8.0,3.75
MIA,2024,17,36.257145,1.0,0.0,7.6
MIA,2024,18,39.833332,1.0,28.2,0.5
MIA,2025,1,42.0,0.9444444444444443,24.142857,10.75
MIA,2025,2,-2.5,1.0,21.333334,46.5
MIA,2025,3,39.0,0.9444444444444443,25.333334,11.0
MIA,2025,4,48.0,1.0,32.0,0.0
MIA,2025,5,42.333332,1.0,24.4,9.666667
MIA,2025,6,51.5,0.6666666666666666,22.5,4.0
MIA,2025,7,45.416668,1.0,27.333334,1.8333334
MIA,2025,8,47.083332,1.0,28.5,2.25
MIN,2022,1,44.65,1.0,12.5,1.75
MIN,2022,2,47.95,0.7843137254901961,10.5,1.25
MIN,2022,3,45.333332,0.0,23.0,6.6666665
MIN,2022,4,36.25,1.0,10.6,5.75
MIN,2022,5,15.0,0.0,14.4,0.0
MIN,2022,6,38.1,1.0,0.0,6.0
MIN,2022,8,44.6,0.0,0.0,2.0
MIN,2022,9,49.466667,1.0,3.25,2.2
MIN,2022,10,45.666668,1.0,10.75,4.0
MIN,2022,11,46.785713,1.0,6.0,1.5
MIN,2022,12,49.0,1.0,23.714285,3.6666667
MIN,2022,13,48.666668,1.0,0.0,0.0
MIN,2022,14,48.5,1.0,0.0,4.5
MIN,2022,15,36.642857,1.0,15.9,1.8571428
MIN,2022,16,45.86667,1.0,0.0,2.3333333
MIN,2022,17,47.5,0.3333333333333333,20.142857,0.0
MIN,2022,18,33.666668,1.0,0.0,1.3333334
MIN,2022,19,54.666668,1.0,4.0,0.0
MIN,2023,1,48.4,1.0,3.0,3.0
MIN,2023,2,47.583332,0.861111111111111,0.0,4.75
MIN,2023,3,48.333332,1.0,0.0,0.0
MIN,2023,4,52.2,0.861111111111111,18.333334,1.8
MIN,2023,5,53.0,1.0,0.0,1.0
MIN,2023,6,41.8,0.6666666666666666,0.0,8.0
MIN,2023,7,38.0,0.75,10.25,4.0
MIN,2023,8,35.0,0.3333333333333333,13.5,8.5
MIN,2023,9,38.333332,1.0,0.0,6.0
MIN,2023,10,41.0,0.6666666666666666,0.0,2.0
MIN,2023,11,40.75,1.0,0.0,6.75
MIN,2023,12,33.666668,1.0,7.6,5.0
MIN,2023,14,38.11111,0.5,31.0,6.0
MIN,2023,15,45.166668,1.0,2.8,5.5
MIN,2023,16,48.333332,1.0,6.5,1.6666666
MIN,2023,17,49.25,1.0,23.714285,2.0
MIN,2023,18,53.4,1.0,8.5,2.6
MIN,2024,1,42.0,0.8235294117647058,0.0,0.0
MIN,2024,2,45.333332,1.0,0.0,5.0
MIN,2024,3,45.75,1.0,9.5,2.5
MIN,2024,4,41.666668,1.0,10.25,3.3333333
MIN,2024,5,45.25,1.0,0.0,1.0
MIN,2024,7,44.583332,1.0,8.666667,3.75
MIN,2024,8,48.333332,1.0,0.0,2.0
MIN,2024,9,36.5,0.0,0.0,5.0
MIN,2024,10,34.2,1.0,0.0,1.8
MIN,2024,11,41.0,1.0,8.75,3.4
MIN,2024,12,34.583332,1.0,16.666666,7.1666665
MIN,2024,13,55.0,0.75,0.0,0.0
MIN,2024,14,51.0,0.0,9.2,0.0
MIN,2024,15,31.000002,1.0,10.0,3.6666667
MIN,2024,16,50.0,1.0,4.0,0.0
MIN,2024,17,35.5,0.5,9.6,0.0
MIN,2024,18,45.666668,0.75,0.0,6.0
MIN,2024,19,44.333332,1.0,9.666667,0.0
MIN,2025,1,36.2381,1.0,26.6,11.333333
MIN,2025,2,49.0,1.0,19.285715,2.0
MIN,2025,3,32.666668,1.0,28.0,11.333333
MIN,2025,4,41.0,1.0,24.8,4.3333335
MIN,2025,5,55.325,0.0,25.5,1.875
MIN,2025,7,32.0,1.0,18.5,2.0
MIN,2025,8,46.0,0.5,19.285715,5.4791665
NE,2022,1,36.333332,0.8452380952380952,5.6,3.0
NE,2022,2,36.25,0.5,21.25,5.25
NE,2022,3,45.666668,1.0,6.428571,4.3333335
NE,2022,4,35.057144,1.0,22.2,9.8
NE,2022,5,44.5,1.0,0.0,6.0
NE,2022,6,29.333332,0.5,7.8,11.666667
NE,2022,7,34.0,0.8452380952380952,16.142857,6.0
NE,2022,8,32.75,1.0,5.3333335,8.0
NE,2022,9,34.464287,1.0,16.0,4.25
NE,2022,11,34.38571,0.3333333333333333,7.5,10.9
NE,2022,12,37.333332,1.0,6.571429,3.6666667
NE,2022,13,41.833332,0.5,13.0,0.0
NE,2022,14,38.666668,1.0,11.75,3.5
NE,2022,15,34.095238,1.0,0.0,3.5714285
NE,2022,16,36.0,0.8452380952380952,22.2,3.6666667
NE,2022,17,39.9,1.0,7.0,2.5
NE,2022,18,31.916668,1.0,13.666667,8.333333
NE,2023,1,39.95,0.630952380952381,8.857142,5.25
NE,2023,2,44.0,1.0,0.0,4.0
NE,2023,3,35.375,0.5,2.75,4.875
NE,2023,4,46.0,0.5,0.0,-1.0
NE,2023,5,43.982143,0.0,6.0,0.14285715
NE,2023,6,39.0,1.0,3.8333333,7.0
NE,2023,7,30.0,1.0,0.0,25.0
NE,2023,8,53.0,1.0,4.0,0.0
NE,2023,9,54.733334,1.0,0.0,-0.4
NE,2023,10,62.5,0.6666666666666666,7.3333335,0.0
NE,2023,12,42.375,0.0,7.3333335,2.625
NE,2023,13,45.857143,0.630952380952381,0.6666667,0.0
NE,2023,14,43.88889,0.630952380952381,6.0,0.0
NE,2023,15,43.25,0.5,14.0,4.75
NE,2023,16,41.57143,0.6666666666666666,0.0,4.0
NE,2023,17,43.666668,0.0,20.0,0.33333334
NE,2023,18,42.603176,1.0,7.0,4.285714
NE,2024,1,47.5,1.0,9.0,2.5
NE,2024,2,52.2,0.6666666666666666,0.0,4.8
NE,2024,3,45.0,1.0,3.6,4.0
NE,2024,4,36.0,1.0,4.285714,13.0
NE,2024,5,44.166668,0.5,4.8,7.5
NE,2024,6,45.833332,0.769047619047619,17.375,4.0
NE,2024,7,48.25,1.0,4.8333335,4.0
NE,2024,8,28.95,1.0,3.4,18.25
NE,2024,9,28.45,0.5,0.0,13.8
NE,2024,10,51.375,1.0,0.0,5.625
NE,2024,11,37.0,1.0,12.4,0.0
NE,2024,12,44.2,0.0,0.0,7.6
NE,2024,13,22.5,0.6,16.0,15.5
NE,2024,15,52.0,0.5,7.428571,3.0
NE,2024,16,44.333332,0.769047619047619,12.2,0.0
NE,2024,17,47.5,0.769047619047619,11.888889,7.5
NE,2024,18,30.5,1.0,5.3333335,6.5
NE,2025,1,37.466667,0.6666666666666666,27.75,3.2
NE,2025,2,64.0,1.0,28.5,4.0
NE,2025,3,56.25,0.9444444444444443,23.5,2.75
NE,2025,4,17.849998,0.9444444444444443,16.0,33.4
NE,2025,5,47.75,1.0,22.4,0.0
NE,2025,6,45.0,1.0,21.5,3.0
NE,2025,7,37.5,1.0,10.0,0.0
NE,2025,8,39.333332,1.0,27.5,2.0
NO,2022,1,51.4,0.6666666666666666,0.0,3.0
NO,2022,2,44.6,1.0,13.0,-1.0
NO,2022,3,44.666668,0.0,9.333333,2.8333333
NO,2022,4,47.833332,0.5,5.857143,0.6666667
NO,2022,5,42.25,1.0,14.285714,5.0
NO,2022,6,47.666668,1.0,3.3333333,2.0
NO,2022,7,40.0,1.0,2.875,7.0
NO,2022,8,37.0,0.5,0.0,3.0
NO,2022,9,44.4,1.0,5.5,2.0
NO,2022,10,51.8,1.0,18.6,0.0
NO,2022,11,41.13333,1.0,0.0,6.6666665
NO,2022,12,41.25,0.0,15.0,4.5
NO,2022,13,31.866669,1.0,7.5,11.8
NO,2022,15,45.05,0.7291666666666666,0.0,0.2
NO,2022,16,42.333332,1.0,15.666667,0.0
NO,2022,17,39.666668,1.0,9.0,3.0
NO,2022,18,44.8,0.0,0.0,0.0
NO,2023,1,46.2,1.0,18.333334,2.0
NO,2023,2,38.8,1.0,11.75,3.2
NO,2023,3,22.857143,0.5,8.0,19.0
NO,2023,4,29.25,1.0,6.5,11.25
NO,2023,5,41.107143,1.0,18.0,2.75
NO,2023,6,42.0,0.5,3.8,0.0
NO,2023,7,42.25,0.75,0.0,0.0
NO,2023,8,30.3,1.0,0.0,9.2
NO,2023,9,31.0,0.5,6.0,10.0
NO,2023,10,42.833332,1.0,9.0,3.6666667
NO,2023,12,43.0,0.8333333333333334,0.0,3.0
NO,2023,13,39.0,0.8055555555555556,2.5714285,6.0
NO,2023,14,28.5,0.0,9.333333,11.5
NO,2023,15,34.75,1.0,18.0,7.0
NO,2023,16,35.5,0.8055555555555556,0.0,0.0
NO,2023,17,39.266666,1.0,20.5,5.4
NO,2023,18,42.15,1.0,0.0,3.6
NO,2024,1,24.5,1.0,32.5,12.0
NO,2024,2,49.0,1.0,0.0,0.0
NO,2024,3,40.5,1.0,0.0,0.0
NO,2024,4,34.333332,1.0,16.857143,5.6666665
NO,2024,5,39.75,0.880952380952381,12.142858,10.0
NO,2024,6,25.666666,1.0,2.7777777,18.666666
NO,2024,7,40.166668,1.0,15.125,4.3333335
NO,2024,8,43.555557,0.6666666666666666,9.0,5.0
NO,2024,9,40.85,1.0,11.8,1.4
NO,2024,10,38.8,1.0,12.75,6.0
NO,2024,11,25.866669,0.880952380952381,14.0,10.8
NO,2024,13,42.666668,0.6666666666666666,0.0,0.0
NO,2024,14,41.714287,0.0,15.666667,0.0
NO,2024,15,44.75,1.0,28.0,2.0
NO,2024,16,39.75,0.880952380952381,24.142857,0.0
NO,2024,17,41.892857,1.0,0.0,5.25
NO,2024,18,39.166668,1.0,0.0,4.5
NO,2025,1,46.0,0.6666666666666666,25.6,4.5
NO,2025,2,37.0,0.0,13.666667,5.75
NO,2025,3,20.5,0.6666666666666666,20.222221,20.0
NO,2025,4,42.333332,1.0,22.333334,5.0
NO,2025,5,41.5,0.6666666666666666,9.0,0.0
NO,2025,6,28.0,1.0,22.25,7.0
NO,2025,7,42.333332,0.0,16.571428,0.0
NO,2025,8,37.666664,1.0,23.666666,2.6666667
NYG,2022,1,41.166668,0.9388888888888889,8.2,10.333333
NYG,2022,2,50.6,1.0,0.0,0.0
NYG,2022,3,44.75,0.75,0.0,0.25
NYG,2022,4,53.6,0.6666666666666666,6.6,1.0
NYG,2022,5,50.0,1.0,14.0,0.0
NYG,2022,6,42.25,1.0,9.4,4.0
NYG,2022,7,39.0,1.0,0.0,1.0
NYG,2022,8,49.0,1.0,10.5,4.6666665
NYG,2022,10,39.93333,1.0,7.0,0.4
NYG,2022,11,36.25,0.9388888888888889,6.8333335,2.0
NYG,2022,12,45.25,1.0,0.0,3.0
NYG,2022,13,43.285713,0.6666666666666666,7.3333335,3.0
NYG,2022,14,48.2,0.9388888888888889,6.4444447,0.0
NYG,2022,15,34.6,1.0,5.25,8.0
NYG,2022,16,30.65,1.0,5.2,1.6
NYG,2022,17,47.0,1.0,13.333333,0.0
NYG,2022,18,44.0,1.0,9.142858,0.0
NYG,2022,19,39.333332,1.0,3.8,5.6666665
NYG,2022,20,44.2,0.9388888888888889,18.571428,-1.0
NYG,2023,1,51.0,0.0,0.0,2.3333333
NYG,2023,2,32.333332,1.0,0.0,4.6666665
NYG,2023,3,51.666668,1.0,2.2857144,1.0
NYG,2023,4,53.6,1.0,3.8,0.0
NYG,2023,5,40.25,0.75,4.0,0.0
NYG,2023,6,49.166668,1.0,8.0,1.3333334
NYG,2023,7,48.375,0.0,0.0,1.0
NYG,2023,8,37.139862,0.3333333333333333,8.0,5.090909
NYG,2023,9,35.65,0.7447916666666666,15.714286,6.6
NYG,2023,10,50.0,1.0,4.5,0.0
NYG,2023,11,37.42857,1.0,0.0,8.0
NYG,2023,12,44.375,1.0,0.0,1.0
NYG,2023,14,41.0,0.5,0.0,0.0
NYG,2023,15,43.85,1.0,0.0,3.75
NYG,2023,16,34.5,1.0,0.0,5.0
NYG,2023,17,22.800001,0.6666666666666666,0.0,21.6
NYG,2023,18,38.35,0.6666666666666666,0.0,7.25
NYG,2024,1,46.166668,1.0,4.4,0.0
NYG,2024,2,43.5,0.7692307692307693,22.285715,3.3338542
NYG,2024,3,48.404762,0.0,17.333334,3.1666667
NYG,2024,4,36.666668,1.0,17.4,7.3333335
NYG,2024,5,45.0,1.0,13.6,1.5
NYG,2024,6,46.583332,0.0,0.0,0.16666667
NYG,2024,7,42.625,1.0,0.0,4.375
NYG,2024,8,47.333332,1.0,14.285714,0.6666667
NYG,2024,9,40.0,1.0,20.833334,6.0
NYG,2024,10,38.37143,0.5,19.25,2.4285715
NYG,2024,12,38.0,0.7692307692307693,5.5,4.0
NYG,2024,13,39.8,1.0,6.0,5.8
NYG,2024,14,30.803572,0.5,16.333334,6.571429
NYG,2024,15,39.333332,0.7692307692307693,12.833333,0.0
NYG,2024,16,39.0,0.7692307692307693,5.285714,3.0
NYG,2024,17,48.666668,1.0,14.285714,0.0
NYG,2024,18,31.666668,1.0,0.0,8.333333
NYG,2025,1,43.033333,1.0,10.25,4.8
NYG,2025,2,35.5,1.0,23.0,9.5
NYG,2025,3,24.833334,1.0,26.8,5.6666665
NYG,2025,4,46.0,1.0,26.75,2.8
NYG,2025,5,37.5,1.0,26.666666,0.0
NYG,2025,6,35.75,1.0,25.75,7.0
NYG,2025,7,39.166664,1.0,17.0,4.6666665
NYG,2025,8,48.5,1.0,20.714285,0.0
NYJ,2022,1,37.166668,0.5,9.6,5.0
NYJ,2022,2,41.916668,1.0,12.5,5.3333335
NYJ,2022,3,45.333336,1.0,3.3333333,3.3333333
NYJ,2022,4,47.0,1.0,3.5,0.0
NYJ,2022,5,46.25,1.0,13.4,0.0
NYJ,2022,6,37.86667,0.6666666666666666,14.5,6.8
NYJ,2022,7,54.75,1.0,0.0,0.0
NYJ,2022,8,47.0,0.5,6.0,0.0
NYJ,2022,9,49.0,1.0,10.0,0.0
NYJ,2022,11,44.514286,1.0,16.333334,1.2857143
NYJ,2022,12,51.4,0.5,6.0,7.6
NYJ,2022,13,34.333332,1.0,0.0,6.1666665
NYJ,2022,14,41.142857,1.0,14.666667,3.2857144
NYJ,2022,15,48.5,0.5,10.2,1.5
NYJ,2022,16,40.2,1.0,13.333333,0.0
NYJ,2022,17,41.333332,0.6666666666666666,8.5,2.0
NYJ,2022,18,40.95,0.6666666666666666,0.0,7.25
NYJ,2023,1,21.5,1.0,9.2,22.0
NYJ,2023,2,45.86667,1.0,0.0,2.3333333
NYJ,2023,3,46.375,1.0,13.75,4.875
NYJ,2023,4,37.3,0.5,3.142857,5.5
NYJ,2023,5,48.5,1.0,3.3333333,3.5
NYJ,2023,6,48.5,1.0,0.0,0.0
NYJ,2023,8,46.55245,1.0,7.3333335,1.5384616
NYJ,2023,9,49.285713,1.0,0.0,1.0
