posteam,season,week,avg_plays_per_drive,total_drives
NE,2023,14,4.923076923076923,13
NE,2023,15,4.214285714285714,14
NE,2023,16,5.0,13
NE,2023,17,4.75,12
NE,2023,18,4.533333333333333,15
NE,2024,1,6.9,10
NE,2024,2,6.818181818181818,11
NE,2024,3,6.0,9
NE,2024,4,5.666666666666667,12
NE,2024,5,5.636363636363637,11
NE,2024,6,4.928571428571429,14
NE,2024,7,6.666666666666667,9
NE,2024,8,7.0,10
NE,2024,9,6.363636363636363,11
NE,2024,10,6.2727272727272725,11
NE,2024,11,8.555555555555555,9
NE,2024,12,6.181818181818182,11
NE,2024,13,8.0,9
NE,2024,15,5.888888888888889,9
NE,2024,16,7.1,10
NE,2024,17,5.2,10
NE,2024,18,7.111111111111111,9
NE,2025,1,7.0,11
NE,2025,2,8.142857142857142,7
NE,2025,3,8.0,9
NE,2025,4,5.444444444444445,9
NE,2025,5,6.3,10
NE,2025,6,6.666666666666667,9
NE,2025,7,7.444444444444445,9
NE,2025,8,5.666666666666667,12
NO,2022,1,5.416666666666667,12
NO,2022,2,5.538461538461538,13
NO,2022,3,5.538461538461538,13
NO,2022,4,6.4,10
NO,2022,5,5.769230769230769,13
NO,2022,6,7.8,10
NO,2022,7,6.7272727272727275,11
NO,2022,8,8.375,8
NO,2022,9,5.6,10
NO,2022,10,5.1,10
NO,2022,11,6.1,10
NO,2022,12,6.444444444444445,9
NO,2022,13,5.909090909090909,11
NO,2022,15,6.444444444444445,9
NO,2022,16,6.0,10
NO,2022,17,6.545454545454546,11
NO,2022,18,6.5,10
NO,2023,1,6.363636363636363,11
NO,2023,2,7.090909090909091,11
NO,2023,3,6.9,10
NO,2023,4,6.7,10
NO,2023,5,6.25,12
NO,2023,6,8.5,10
NO,2023,7,6.857142857142857,14
NO,2023,8,6.363636363636363,11
NO,2023,9,5.583333333333333,12
NO,2023,10,5.384615384615385,13
NO,2023,12,8.11111111111111,9
NO,2023,13,6.363636363636363,11
NO,2023,14,5.090909090909091,11
NO,2023,15,7.5,8
NO,2023,16,6.0,10
NO,2023,17,6.909090909090909,11
NO,2023,18,6.0,12
NO,2024,1,6.181818181818182,11
NO,2024,2,5.5,10
NO,2024,3,6.777777777777778,9
NO,2024,4,8.222222222222221,9
NO,2024,5,6.111111111111111,9
NO,2024,6,5.285714285714286,14
NO,2024,7,6.0,12
NO,2024,8,6.153846153846154,13
NO,2024,9,7.454545454545454,11
NO,2024,10,5.8,10
NO,2024,11,5.9,10
NO,2024,13,9.375,8
NO,2024,14,5.6923076923076925,13
NO,2024,15,6.333333333333333,9
NO,2024,16,6.333333333333333,9
NO,2024,17,5.545454545454546,11
NO,2024,18,7.777777777777778,9
NO,2025,1,7.4,10
NO,2025,2,6.545454545454546,11
NO,2025,3,6.583333333333333,12
NO,2025,4,7.1,10
NO,2025,5,7.666666666666667,9
NO,2025,6,6.333333333333333,9
NO,2025,7,5.181818181818182,11
NO,2025,8,6.7272727272727275,11
NYG,2022,1,5.5,12
NYG,2022,2,6.416666666666667,12
NYG,2022,3,7.4,10
NYG,2022,4,6.2727272727272725,11
NYG,2022,5,7.5,8
NYG,2022,6,6.4,10
NYG,2022,7,9.375,8
NYG,2022,8,6.545454545454546,11
NYG,2022,10,6.636363636363637,11
NYG,2022,11,7.0,11
NYG,2022,12,6.2,10
NYG,2022,13,5.538461538461538,13
NYG,2022,14,6.2727272727272725,11
NYG,2022,15,8.25,8
NYG,2022,16,6.7272727272727275,11
NYG,2022,17,7.875,8
NYG,2022,18,7.1,10
NYG,2022,19,8.375,8
NYG,2022,20,5.7,10
NYG,2023,1,5.833333333333333,12
NYG,2023,2,7.1,10
NYG,2023,3,5.5,10
NYG,2023,4,6.666666666666667,12
NYG,2023,5,8.444444444444445,9
NYG,2023,6,7.8,10
NYG,2023,7,5.461538461538462,13
NYG,2023,8,5.0588235294117645,17
NYG,2023,9,5.583333333333333,12
NYG,2023,10,5.166666666666667,12
NYG,2023,11,5.166666666666667,12
NYG,2023,12,5.2727272727272725,11
NYG,2023,14,5.454545454545454,11
NYG,2023,15,7.444444444444445,9
NYG,2023,16,6.2,10
NYG,2023,17,5.6923076923076925,13
NYG,2023,18,6.166666666666667,12
NYG,2024,1,6.909090909090909,11
NYG,2024,2,7.857142857142857,7
NYG,2024,3,5.6923076923076925,13
NYG,2024,4,8.75,8
NYG,2024,5,7.6,10
NYG,2024,6,7.7,10
NYG,2024,7,5.076923076923077,13
NYG,2024,8,6.909090909090909,11
NYG,2024,9,9.142857142857142,7
NYG,2024,10,6.5,12
NYG,2024,12,6.555555555555555,9
NYG,2024,13,5.5,12
NYG,2024,14,6.461538461538462,13
NYG,2024,15,7.75,8
NYG,2024,16,5.454545454545454,11
NYG,2024,17,5.3,10
NYG,2024,18,6.555555555555555,9
NYG,2025,1,7.777777777777778,9
NYG,2025,2,5.916666666666667,12
NYG,2025,3,7.111111111111111,9
NYG,2025,4,7.0,11
NYG,2025,5,7.1,10
NYG,2025,6,6.8,10
NYG,2025,7,6.333333333333333,12
NYG,2025,8,6.875,8
NYJ,2022,1,7.25,12
NYJ,2022,2,7.1,10
NYJ,2022,3,6.916666666666667,12
NYJ,2022,4,6.636363636363637,11
NYJ,2022,5,5.2727272727272725,11
NYJ,2022,6,5.363636363636363,11
NYJ,2022,7,5.25,12
NYJ,2022,8,5.333333333333333,12
NYJ,2022,9,8.125,8
NYJ,2022,11,5.0,12
NYJ,2022,12,6.4,10
NYJ,2022,13,7.5,12
NYJ,2022,14,6.230769230769231,13
NYJ,2022,15,6.2727272727272725,11
NYJ,2022,16,6.2,10
NYJ,2022,17,6.083333333333333,12
NYJ,2022,18,6.777777777777778,9
NYJ,2023,1,6.444444444444445,9
NYJ,2023,2,4.636363636363637,11
NYJ,2023,3,5.3076923076923075,13
NYJ,2023,4,5.909090909090909,11
NYJ,2023,5,6.363636363636363,11
NYJ,2023,6,6.6,10
NYJ,2023,8,4.352941176470588,17
NYJ,2023,9,6.615384615384615,13
NYJ,2023,10,6.545454545454546,11
NYJ,2023,11,6.1,10
NYJ,2023,12,6.1,10
NYJ,2023,13,5.846153846153846,13
NYJ,2023,14,6.083333333333333,12
NYJ,2023,15,5.454545454545454,11
NYJ,2023,16,5.875,16
NYJ,2023,17,6.333333333333333,12
NYJ,2023,18,5.357142857142857,14
NYJ,2024,1,5.888888888888889,9
NYJ,2024,2,6.2,10
NYJ,2024,3,9.375,8
NYJ,2024,4,6.230769230769231,13
NYJ,2024,5,6.0,13
NYJ,2024,6,7.222222222222222,9
NYJ,2024,7,5.083333333333333,12
NYJ,2024,8,6.4,10
NYJ,2024,9,6.555555555555555,9
NYJ,2024,10,9.833333333333334,6
NYJ,2024,11,4.916666666666667,12
NYJ,2024,13,6.0,11
NYJ,2024,14,7.666666666666667,9
NYJ,2024,15,6.555555555555555,9
NYJ,2024,16,9.285714285714286,7
NYJ,2024,17,6.2,10
NYJ,2024,18,5.666666666666667,12
NYJ,2025,1,6.8,10
NYJ,2025,2,5.5,10
NYJ,2025,3,6.5,10
NYJ,2025,4,6.888888888888889,9
NYJ,2025,5,7.181818181818182,11
NYJ,2025,6,5.583333333333333,12
NYJ,2025,7,6.090909090909091,11
NYJ,2025,8,7.5,10
PHI,2022,1,7.5,10
PHI,2022,2,7.4,10
PHI,2022,3,5.615384615384615,13
PHI,2022,4,7.181818181818182,11
PHI,2022,5,9.5,8
PHI,2022,6,6.636363636363637,11
PHI,2022,8,5.6,10
PHI,2022,9,6.5,10
PHI,2022,10,5.0,10
PHI,2022,11,6.4,10
PHI,2022,12,7.363636363636363,11
PHI,2022,13,6.545454545454546,11
PHI,2022,14,6.2727272727272725,11
PHI,2022,15,6.166666666666667,12
PHI,2022,16,7.0,10
PHI,2022,17,5.0,12
PHI,2022,18,8.333333333333334,9
PHI,2022,20,8.0,9
PHI,2022,21,7.3,10
PHI,2022,22,7.7,10
PHI,2023,1,5.666666666666667,12
PHI,2023,2,6.833333333333333,12
PHI,2023,3,8.2,10
PHI,2023,4,7.5,10
PHI,2023,5,10.25,8
PHI,2023,6,7.2,10
PHI,2023,7,6.7,10
PHI,2023,8,6.3,10
PHI,2023,9,7.111111111111111,9
PHI,2023,11,5.2727272727272725,11
PHI,2023,12,5.384615384615385,13
PHI,2023,13,8.333333333333334,9
PHI,2023,14,6.111111111111111,9
PHI,2023,15,7.5,10
PHI,2023,16,8.0,10
PHI,2023,17,7.142857142857143,7
PHI,2023,18,5.384615384615385,13
PHI,2023,19,5.363636363636363,11
PHI,2024,1,7.0,11
PHI,2024,2,9.0,8
PHI,2024,3,7.555555555555555,9
PHI,2024,4,6.666666666666667,9
PHI,2024,6,7.111111111111111,9
PHI,2024,7,6.0,12
PHI,2024,8,7.875,8
PHI,2024,9,6.5,12
PHI,2024,10,5.384615384615385,13
PHI,2024,11,7.6,10
PHI,2024,12,7.777777777777778,9
PHI,2024,13,5.9,10
PHI,2024,14,7.625,8
PHI,2024,15,8.555555555555555,9
PHI,2024,16,6.153846153846154,13
PHI,2024,17,7.111111111111111,9
PHI,2024,18,8.11111111111111,9
PHI,2024,19,5.818181818181818,11
PHI,2024,20,5.583333333333333,12
PHI,2024,21,6.181818181818182,11
PHI,2024,22,6.083333333333333,12
PHI,2025,1,7.875,8
PHI,2025,2,6.3,10
PHI,2025,3,6.7,10
PHI,2025,4,5.5,12
PHI,2025,5,5.636363636363637,11
PHI,2025,6,6.1,10
PHI,2025,7,5.777777777777778,9
PHI,2025,8,6.333333333333333,9
PIT,2022,1,5.461538461538462,13
PIT,2022,2,7.222222222222222,9
PIT,2022,3,5.636363636363637,11
PIT,2022,4,5.5,12
PIT,2022,5,7.181818181818182,11
PIT,2022,6,6.6,10
PIT,2022,7,6.818181818181818,11
PIT,2022,8,7.6,10
PIT,2022,10,7.7272727272727275,11
PIT,2022,11,5.923076923076923,13
PIT,2022,12,8.222222222222221,9
PIT,2022,13,8.75,8
PIT,2022,14,6.333333333333333,9
PIT,2022,15,8.875,8
PIT,2022,16,7.3,10
PIT,2022,17,10.571428571428571,7
PIT,2022,18,8.11111111111111,9
PIT,2023,1,6.0,11
PIT,2023,2,5.0,12
PIT,2023,3,5.666666666666667,12
PIT,2023,4,6.3,10
PIT,2023,5,7.0,10
PIT,2023,7,5.8,10
PIT,2023,8,5.916666666666667,12
PIT,2023,9,8.125,8
PIT,2023,10,6.8,10
PIT,2023,11,5.5,12
PIT,2023,12,8.0,9
PIT,2023,13,7.0,9
PIT,2023,14,5.615384615384615,13
PIT,2023,15,4.833333333333333,12
PIT,2023,16,5.909090909090909,11
PIT,2023,17,7.4,10
PIT,2023,18,6.181818181818182,11
PIT,2023,19,6.090909090909091,11
PIT,2024,1,7.5,10
PIT,2024,2,6.181818181818182,11
PIT,2024,3,6.9,10
PIT,2024,4,6.454545454545454,11
PIT,2024,5,6.3,10
PIT,2024,6,6.181818181818182,11
PIT,2024,7,6.636363636363637,11
PIT,2024,8,6.8,10
PIT,2024,10,5.923076923076923,13
PIT,2024,11,6.3076923076923075,13
PIT,2024,12,6.545454545454546,11
PIT,2024,13,6.2727272727272725,11
PIT,2024,14,4.857142857142857,14
PIT,2024,15,5.333333333333333,9
PIT,2024,16,5.909090909090909,11
PIT,2024,17,7.090909090909091,11
PIT,2024,18,5.818181818181818,11
PIT,2024,19,6.125,8
PIT,2025,1,5.9,10
PIT,2025,2,5.583333333333333,12
PIT,2025,3,6.25,8
PIT,2025,4,6.222222222222222,9
PIT,2025,6,7.625,8
PIT,2025,7,5.7,10
PIT,2025,8,6.0,11
SEA,2022,1,7.0,7
SEA,2022,2,5.777777777777778,9
SEA,2022,3,9.25,8
SEA,2022,4,7.111111111111111,9
SEA,2022,5,4.384615384615385,13
SEA,2022,6,6.333333333333333,12
SEA,2022,7,5.416666666666667,12
SEA,2022,8,5.75,12
SEA,2022,9,6.545454545454546,11
SEA,2022,10,6.333333333333333,9
SEA,2022,12,5.666666666666667,12
SEA,2022,13,6.8,10
SEA,2022,14,5.8,10
SEA,2022,15,6.363636363636363,11
SEA,2022,16,6.583333333333333,12
SEA,2022,17,7.181818181818182,11
SEA,2022,18,6.076923076923077,13
SEA,2022,19,6.9,10
SEA,2023,1,5.888888888888889,9
SEA,2023,2,7.2,10
SEA,2023,3,6.818181818181818,11
SEA,2023,4,5.181818181818182,11
SEA,2023,6,6.818181818181818,11
SEA,2023,7,6.777777777777778,9
SEA,2023,8,5.454545454545454,11
SEA,2023,9,4.909090909090909,11
SEA,2023,10,6.833333333333333,12
SEA,2023,11,6.9,10
SEA,2023,12,6.2,10
SEA,2023,13,6.4,10
SEA,2023,14,5.25,12
SEA,2023,15,7.222222222222222,9
SEA,2023,16,9.142857142857142,7
SEA,2023,17,6.111111111111111,9
SEA,2023,18,6.777777777777778,9
SEA,2024,1,5.0,13
SEA,2024,2,6.545454545454546,11
SEA,2024,3,5.333333333333333,12
SEA,2024,4,7.545454545454546,11
SEA,2024,5,5.909090909090909,11
SEA,2024,6,7.7,10
SEA,2024,7,6.888888888888889,9
SEA,2024,8,6.375,8
SEA,2024,9,5.714285714285714,14
SEA,2024,11,7.875,8
SEA,2024,12,7.222222222222222,9
SEA,2024,13,7.625,8
SEA,2024,14,6.2727272727272725,11
SEA,2024,15,5.333333333333333,12
SEA,2024,16,5.583333333333333,12
SEA,2024,17,6.444444444444445,9
SEA,2024,18,6.444444444444445,9
SEA,2025,1,5.6,10
SEA,2025,2,6.363636363636363,11
SEA,2025,3,5.2727272727272725,11
SEA,2025,4,7.1,10
SEA,2025,5,6.222222222222222,9
SEA,2025,6,5.0,12
SEA,2025,7,4.8,15
SF,2022,1,6.545454545454546,11
SF,2022,2,7.6,10
SF,2022,3,4.285714285714286,14
SF,2022,4,6.111111111111111,9
SF,2022,5,7.0,9
SF,2022,6,6.0,10
SF,2022,7,7.5,10
SF,2022,8,7.0,8
SF,2022,10,7.6,10
SF,2022,11,5.454545454545454,11
SF,2022,12,7.888888888888889,9
SF,2022,13,7.636363636363637,11
SF,2022,14,5.545454545454546,11
SF,2022,15,5.909090909090909,11
SF,2022,16,4.666666666666667,12
SF,2022,17,6.0,11
SF,2022,18,5.583333333333333,12
SF,2022,19,6.9,10
SF,2022,20,7.888888888888889,9
SF,2022,21,4.9,10
SF,2023,1,6.9,10
SF,2023,2,6.1,10
SF,2023,3,8.1,10
SF,2023,4,8.666666666666666,6
SF,2023,5,5.833333333333333,12
SF,2023,6,5.166666666666667,12
SF,2023,7,6.75,8
SF,2023,8,5.454545454545454,11
SF,2023,10,6.2,10
SF,2023,11,6.888888888888889,9
SF,2023,12,5.75,12
SF,2023,13,6.444444444444445,9
SF,2023,14,4.75,12
SF,2023,15,6.0,9
SF,2023,16,6.454545454545454,11
SF,2023,17,8.75,8
SF,2023,18,7.625,8
SF,2023,20,7.555555555555555,9
SF,2023,21,6.8,10
SF,2023,22,6.5,12
SF,2024,1,8.444444444444445,9
SF,2024,2,7.1,10
SF,2024,3,7.666666666666667,9
SF,2024,4,6.5,10
SF,2024,5,7.444444444444445,9
SF,2024,6,6.181818181818182,11
SF,2024,7,5.7272727272727275,11
SF,2024,8,5.833333333333333,12
SF,2024,10,7.333333333333333,9
SF,2024,11,6.777777777777778,9
SF,2024,12,4.545454545454546,11
SF,2024,13,5.777777777777778,9
SF,2024,14,7.0,9
SF,2024,15,5.636363636363637,11
SF,2024,16,6.5,10
SF,2024,17,6.777777777777778,9
SF,2024,18,6.25,12
SF,2025,1,8.333333333333334,9
SF,2025,2,7.0,10
SF,2025,3,6.6,10
SF,2025,4,6.181818181818182,11
SF,2025,5,9.0,10
SF,2025,6,7.3,10
SF,2025,7,7.666666666666667,9
SF,2025,8,5.555555555555555,9
TB,2022,1,6.8,10
TB,2022,2,6.454545454545454,11
TB,2022,3,6.090909090909091,11
TB,2022,4,6.3,10
TB,2022,5,7.9,10
TB,2022,6,7.7,10
TB,2022,7,6.636363636363637,11
TB,2022,8,7.0,10
TB,2022,9,6.769230769230769,13
TB,2022,10,7.888888888888889,9
TB,2022,12,5.846153846153846,13
TB,2022,13,8.0,10
TB,2022,14,7.7,10
TB,2022,15,6.7272727272727275,11
TB,2022,16,6.615384615384615,13
TB,2022,17,6.384615384615385,13
TB,2022,18,5.454545454545454,11
TB,2022,19,7.909090909090909,11
TB,2023,1,6.083333333333333,12
TB,2023,2,8.11111111111111,9
TB,2023,3,5.555555555555555,9
TB,2023,4,6.454545454545454,11
TB,2023,6,6.2,10
TB,2023,7,7.666666666666667,9
TB,2023,8,6.363636363636363,11
TB,2023,9,5.833333333333333,12
TB,2023,10,6.7,10
TB,2023,11,7.666666666666667,9
TB,2023,12,6.2,10
TB,2023,13,4.923076923076923,13
TB,2023,14,6.25,12
TB,2023,15,6.777777777777778,9
TB,2023,16,7.5,10
TB,2023,17,5.0,11
TB,2023,18,7.0,10
TB,2023,19,7.5,10
TB,2023,20,6.090909090909091,11
TB,2024,1,7.875,8
TB,2024,2,5.3,10
TB,2024,3,6.0,10
TB,2024,4,7.181818181818182,11
TB,2024,5,6.111111111111111,9
TB,2024,6,5.5,14
TB,2024,7,7.545454545454546,11
TB,2024,8,7.2,10
TB,2024,9,6.444444444444445,9
TB,2024,10,6.6,10
TB,2024,12,7.222222222222222,9
TB,2024,13,6.142857142857143,14
TB,2024,14,6.2,10
TB,2024,15,6.454545454545454,11
TB,2024,16,6.818181818181818,11
TB,2024,17,8.222222222222221,9
TB,2024,18,7.444444444444445,9
TB,2024,19,6.857142857142857,7
TB,2025,1,6.777777777777778,9
TB,2025,2,8.0,10
TB,2025,3,6.636363636363637,11
TB,2025,4,5.6923076923076925,13
TB,2025,5,7.0,9
TB,2025,6,6.111111111111111,9
TB,2025,7,5.615384615384615,13
TB,2025,8,6.888888888888889,9
TEN,2022,1,6.181818181818182,11
TEN,2022,2,5.363636363636363,11
TEN,2022,3,6.333333333333333,9
TEN,2022,4,5.4,10
TEN,2022,5,5.833333333333333,12
TEN,2022,7,6.2,10
TEN,2022,8,6.4,10
TEN,2022,9,4.666666666666667,12
TEN,2022,10,5.3076923076923075,13
TEN,2022,11,6.4,10
TEN,2022,12,6.5,10
TEN,2022,13,5.545454545454546,11
TEN,2022,14,5.5,12
TEN,2022,15,5.818181818181818,11
TEN,2022,16,5.333333333333333,12
TEN,2022,17,6.0,12
TEN,2022,18,7.8,10
TEN,2023,1,5.583333333333333,12
TEN,2023,2,6.363636363636363,11
TEN,2023,3,5.3,10
TEN,2023,4,7.222222222222222,9
TEN,2023,5,8.571428571428571,7
TEN,2023,6,5.4,10
TEN,2023,8,5.538461538461538,13
TEN,2023,9,8.11111111111111,9
TEN,2023,10,6.0,11
TEN,2023,11,5.714285714285714,7
TEN,2023,12,5.7,10
TEN,2023,13,6.357142857142857,14
TEN,2023,14,6.25,12
TEN,2023,15,6.545454545454546,11
TEN,2023,16,8.375,8
TEN,2023,17,5.9,10
TEN,2023,18,6.111111111111111,9
TEN,2024,1,5.230769230769231,13
TEN,2024,2,6.0,11
TEN,2024,3,5.181818181818182,11
TEN,2024,4,5.461538461538462,13
TEN,2024,6,5.545454545454546,11
TEN,2024,7,6.0,12
TEN,2024,8,5.5,14
TEN,2024,9,7.2727272727272725,11
TEN,2024,10,6.333333333333333,9
TEN,2024,11,5.636363636363637,11
TEN,2024,12,5.538461538461538,13
TEN,2024,13,5.7,10
TEN,2024,14,7.444444444444445,9
TEN,2024,15,5.909090909090909,11
TEN,2024,16,5.25,12
TEN,2024,17,8.625,8
TEN,2024,18,6.8,10
TEN,2025,1,4.785714285714286,14
TEN,2025,2,6.636363636363637,11
TEN,2025,3,7.777777777777778,9
TEN,2025,4,5.2,10
TEN,2025,5,5.75,12
TEN,2025,6,6.4,10
TEN,2025,7,5.6,10
TEN,2025,8,6.545454545454546,11
WAS,2022,1,6.545454545454546,11
WAS,2022,2,5.714285714285714,14
WAS,2022,3,6.916666666666667,12
WAS,2022,4,6.0,13
WAS,2022,5,5.818181818181818,11
WAS,2022,6,5.7272727272727275,11
WAS,2022,7,7.2727272727272725,11
WAS,2022,8,6.181818181818182,11
WAS,2022,9,6.0,11
WAS,2022,10,8.3,10
WAS,2022,11,7.5,10
WAS,2022,12,7.111111111111111,9
WAS,2022,13,7.5,12
WAS,2022,15,6.4,10
WAS,2022,16,6.166666666666667,12
WAS,2022,17,7.1,10
WAS,2022,18,5.214285714285714,14
WAS,2023,1,5.615384615384615,13
WAS,2023,2,6.7272727272727275,11
WAS,2023,3,5.0,11
WAS,2023,4,8.0,10
WAS,2023,5,6.083333333333333,12
WAS,2023,6,5.0,11
WAS,2023,7,5.571428571428571,14
WAS,2023,8,6.545454545454546,11
WAS,2023,9,7.545454545454546,11
WAS,2023,10,6.181818181818182,11
WAS,2023,11,6.230769230769231,13
WAS,2023,12,7.181818181818182,11
WAS,2023,13,5.545454545454546,11
WAS,2023,15,5.7272727272727275,11
WAS,2023,16,4.4,15
WAS,2023,17,5.222222222222222,9
WAS,2023,18,5.666666666666667,9
WAS,2024,1,7.625,8
WAS,2024,2,10.571428571428571,7
WAS,2024,3,9.333333333333334,6
WAS,2024,4,7.888888888888889,9
WAS,2024,5,5.916666666666667,12
WAS,2024,6,7.0,9
WAS,2024,7,7.333333333333333,9
WAS,2024,8,6.833333333333333,12
WAS,2024,9,7.625,8
WAS,2024,10,5.583333333333333,12
WAS,2024,11,6.363636363636363,11
WAS,2024,12,5.066666666666666,15
WAS,2024,13,6.583333333333333,12
WAS,2024,15,8.88888888888889,9
WAS,2024,16,5.076923076923077,13
WAS,2024,17,8.88888888888889,9
WAS,2024,18,6.666666666666667,9
WAS,2024,19,10.0,7
WAS,2024,20,8.222222222222221,9
WAS,2024,21,7.545454545454546,11
WAS,2025,1,6.7,10
WAS,2025,2,6.454545454545454,11
WAS,2025,3,5.363636363636363,11
WAS,2025,4,6.333333333333333,9
WAS,2025,5,7.25,8
WAS,2025,6,6.888888888888889,9
WAS,2025,7,5.75,12
WAS,2025,8,6.875,8
